LocalTime;FastTime;FastBid;FastAsk;SlowBid;SlowAsk;GapLong;GapShort;dTFast;tpsFast;dTSlow;tpsSlow;
07:02:46.415391;09:02:44.755971;16027.00;16029.30;16028.79;16030.10;21.08;7.64;1068.62;0.94;1020.07;0.98;
07:02:46.500339;09:02:44.755971;16027.00;16029.30;16028.54;16030.10;20.78;32.35;1068.62;0.94;1019.85;0.98;
07:02:47.577721;09:02:44.755971;16027.00;16029.30;16028.62;16030.10;20.48;24.14;1068.62;0.94;1012.40;0.99;
07:02:47.578719;09:02:44.755971;16027.00;16029.30;16028.62;16030.27;3.35;23.90;1068.62;0.94;1012.40;0.99;
07:02:47.678657;09:02:44.755971;16027.00;16029.30;16028.88;16030.27;3.51;-2.08;1068.62;0.94;1005.97;0.99;
07:02:48.099396;09:02:48.099396;16026.90;16029.30;16028.88;16030.27;-6.33;-12.06;1096.19;0.91;1005.97;0.99;
07:02:48.100397;09:02:48.099396;16026.90;16029.20;16028.88;16030.27;-6.17;-11.97;1096.19;0.91;1005.97;0.99;
07:02:48.442934;09:02:48.442934;16027.00;16029.30;16028.88;16030.27;3.57;-1.98;1077.69;0.93;1005.97;0.99;
07:02:48.675790;09:02:48.442934;16027.00;16029.30;16028.70;16029.95;35.09;15.93;1077.69;0.93;1014.94;0.99;
07:02:48.755739;09:02:48.755739;16026.60;16029.30;16028.70;16029.95;-4.69;-23.46;1074.12;0.93;1014.94;0.99;
07:02:48.756739;09:02:48.755739;16026.60;16028.90;16028.70;16029.95;-4.47;-22.85;1074.12;0.93;1014.94;0.99;
07:02:49.128564;09:02:49.128564;16026.50;16028.80;16028.70;16029.95;-14.28;-32.27;1055.82;0.95;1014.94;0.99;
07:02:49.161542;09:02:49.128564;16026.50;16028.80;16028.30;16029.95;-14.19;7.81;1055.82;0.95;1002.95;1.00;
07:02:49.162544;09:02:49.128564;16026.50;16028.80;16028.30;16029.84;-3.21;7.89;1055.82;0.95;1002.95;1.00;
07:02:52.206746;09:02:49.128564;16026.50;16028.80;16028.33;16030.06;-24.83;5.07;1055.82;0.95;1032.41;0.97;
07:02:52.242724;09:02:52.242724;16026.70;16029.00;16028.33;16030.06;-4.85;24.85;1084.15;0.92;1032.41;0.97;
07:02:52.305686;09:02:52.242724;16026.70;16029.00;16028.53;16030.06;-4.87;4.83;1084.15;0.92;1031.32;0.97;
07:02:52.307687;09:02:52.242724;16026.70;16029.00;16028.53;16030.11;-9.94;4.41;1084.15;0.92;1031.32;0.97;
07:02:54.022598;09:02:52.242724;16026.70;16029.00;16028.76;16030.14;-12.83;-18.68;1084.15;0.92;1044.44;0.96;
07:02:54.073567;09:02:54.073567;16026.80;16029.10;16028.76;16030.14;-3.12;-8.82;1089.98;0.92;1044.44;0.96;
07:02:54.102549;09:02:54.073567;16026.80;16029.10;16028.54;16030.11;-0.06;12.70;1089.98;0.92;1021.37;0.98;
07:02:54.356018;09:02:54.356018;16026.40;16028.70;16028.54;16030.11;-39.76;-26.98;1089.69;0.92;1021.37;0.98;
07:02:54.645286;09:02:54.356018;16026.40;16028.70;16028.81;16030.11;-39.59;-53.51;1089.69;0.92;1020.63;0.98;
07:02:54.646287;09:02:54.356018;16026.40;16028.70;16028.81;16030.33;-60.90;-52.74;1089.69;0.92;1020.63;0.98;
07:02:54.698254;09:02:54.698254;16026.90;16029.20;16028.81;16030.33;-11.01;-2.77;1089.89;0.92;1020.63;0.98;
07:02:54.750224;09:02:54.698254;16026.90;16029.20;16029.06;16030.34;-12.11;-27.55;1089.89;0.92;1000.07;1.00;
07:02:54.969088;09:02:54.969088;16027.10;16029.40;16029.06;16030.34;7.70;-7.39;1036.46;0.96;1000.07;1.00;
07:02:55.122991;09:02:54.969088;16027.10;16029.40;16028.85;16030.30;11.37;13.46;1036.46;0.96;1002.85;1.00;
07:02:55.304427;09:02:55.304427;16027.00;16029.40;16028.85;16030.30;1.14;3.41;1030.91;0.97;1002.85;1.00;
07:02:55.305427;09:02:55.304427;16027.00;16029.30;16028.85;16030.30;1.21;3.66;1030.91;0.97;1002.85;1.00;
07:02:55.678197;09:02:55.678197;16027.10;16029.30;16028.85;16030.30;11.18;13.81;1031.04;0.97;1002.85;1.00;
07:02:55.679198;09:02:55.678197;16027.10;16029.40;16028.85;16030.30;11.15;13.68;1031.04;0.97;1002.85;1.00;
07:02:57.707514;09:02:55.678197;16027.10;16029.40;16029.05;16030.35;5.96;-6.25;1031.04;0.97;1013.49;0.99;
07:02:58.950319;09:02:55.678197;16027.10;16029.40;16029.05;16030.59;-17.89;-6.08;1031.04;0.97;1020.43;0.98;
07:02:58.950319;09:02:58.950319;16027.20;16029.50;16029.05;16030.59;-7.84;3.99;1051.81;0.95;1020.43;0.98;
07:02:59.052262;09:02:58.950319;16027.20;16029.50;16029.36;16030.78;-26.80;-26.68;1051.81;0.95;964.42;1.04;
07:02:59.292996;09:02:59.292996;16027.40;16029.50;16029.36;16030.78;-7.06;-6.65;1052.35;0.95;964.42;1.04;
07:02:59.293998;09:02:59.292996;16027.40;16029.70;16029.36;16030.78;-7.32;-6.62;1052.35;0.95;964.42;1.04;
07:02:59.825681;09:02:59.825681;16027.50;16029.70;16029.36;16030.78;2.54;3.33;1038.91;0.96;964.42;1.04;
07:02:59.827681;09:02:59.825681;16027.50;16029.80;16029.36;16030.78;2.50;3.38;1038.91;0.96;964.42;1.04;
07:03:00.172507;09:03:00.172507;16027.40;16029.70;16029.36;16030.78;-7.44;-6.50;1039.04;0.96;964.42;1.04;
07:03:00.283518;09:03:00.172507;16027.40;16029.70;16029.81;16031.33;-62.05;-50.93;1039.04;0.96;967.40;1.03;
07:03:00.462767;09:03:00.462767;16028.00;16029.70;16029.81;16031.33;-2.36;8.94;1037.18;0.96;967.40;1.03;
07:03:00.463768;09:03:00.462767;16028.00;16030.30;16029.81;16031.33;-2.68;8.58;1037.18;0.96;967.40;1.03;
07:03:00.489752;09:03:00.462767;16028.00;16030.30;16030.04;16031.35;-4.68;-14.25;1037.18;0.96;966.48;1.03;
07:03:00.708618;09:03:00.462767;16028.00;16030.30;16030.05;16031.59;-28.54;-15.17;1037.18;0.96;956.37;1.05;
07:03:00.797561;09:03:00.797561;16028.40;16030.30;16030.05;16031.59;11.20;24.51;1037.00;0.96;956.37;1.05;
07:03:00.799561;09:03:00.797561;16028.40;16030.70;16030.05;16031.59;10.94;23.83;1037.00;0.96;956.37;1.05;
07:03:01.103889;09:03:01.103889;16028.20;16030.50;16030.05;16031.59;-9.27;3.35;1037.16;0.96;956.37;1.05;
07:03:01.346251;09:03:01.103889;16028.20;16030.50;16030.35;16031.80;-29.87;-26.43;1037.16;0.96;943.51;1.06;
07:03:01.464177;09:03:01.464177;16028.40;16030.50;16030.35;16031.80;-9.67;-6.41;1037.25;0.96;943.51;1.06;
07:03:01.464177;09:03:01.464177;16028.40;16030.70;16030.35;16031.80;-9.47;-6.60;1037.25;0.96;943.51;1.06;
07:03:02.015107;09:03:01.464177;16028.40;16030.70;16030.39;16031.51;19.40;-10.75;1037.25;0.96;948.50;1.05;
07:03:02.716924;09:03:01.464177;16028.40;16030.70;16030.30;16031.51;19.37;-1.89;1037.25;0.96;954.53;1.05;
07:03:02.717924;09:03:01.464177;16028.40;16030.70;16030.30;16031.85;-14.32;-2.03;1037.25;0.96;954.53;1.05;
07:03:03.455482;09:03:01.464177;16028.40;16030.70;16030.30;16031.59;11.71;-1.89;1037.25;0.96;959.36;1.04;
07:03:03.547426;09:03:01.464177;16028.40;16030.70;16030.36;16031.79;-8.16;-7.79;1037.25;0.96;954.33;1.05;
07:03:03.688339;09:03:01.464177;16028.40;16030.70;16030.67;16031.79;-8.03;-38.38;1037.25;0.96;953.55;1.05;
07:03:03.690352;09:03:01.464177;16028.40;16030.70;16030.67;16031.73;-2.06;-38.07;1037.25;0.96;953.55;1.05;
07:03:03.735309;09:03:03.735309;16028.50;16030.70;16030.67;16031.73;7.81;-27.86;1049.99;0.95;953.55;1.05;
07:03:03.736310;09:03:03.735309;16028.50;16030.80;16030.67;16031.73;7.78;-27.55;1049.99;0.95;953.55;1.05;
07:03:04.068122;09:03:04.067121;16028.40;16030.80;16030.67;16031.73;-2.15;-37.14;1050.09;0.95;953.55;1.05;
07:03:04.068122;09:03:04.067121;16028.40;16030.70;16030.67;16031.73;-2.18;-36.88;1050.09;0.95;953.55;1.05;
07:03:04.129593;09:03:04.067121;16028.40;16030.70;16030.35;16031.73;-2.11;-4.84;1050.09;0.95;956.97;1.04;
07:03:04.130593;09:03:04.067121;16028.40;16030.70;16030.35;16031.79;-7.85;-4.94;1050.09;0.95;956.97;1.04;
07:03:04.396440;09:03:04.067121;16028.40;16030.70;16030.27;16031.62;8.95;2.92;1050.09;0.95;944.36;1.06;
07:03:04.421425;09:03:04.421425;16028.70;16031.00;16030.27;16031.62;38.25;32.28;1050.40;0.95;944.36;1.06;
07:03:05.520314;09:03:04.421425;16028.70;16031.00;16030.30;16031.84;16.37;29.27;1050.40;0.95;955.60;1.05;
07:03:05.555293;09:03:05.555293;16028.50;16031.00;16030.30;16031.84;-3.31;9.46;1058.71;0.94;955.60;1.05;
07:03:05.555293;09:03:05.555293;16028.50;16030.80;16030.30;16031.84;-3.26;9.68;1058.71;0.94;955.60;1.05;
07:03:06.569208;09:03:06.569208;16028.60;16030.80;16030.30;16031.84;6.69;19.87;1065.76;0.94;955.60;1.05;
07:03:06.570208;09:03:06.569208;16028.60;16030.90;16030.30;16031.84;6.82;20.06;1065.76;0.94;955.60;1.05;
07:03:06.637167;09:03:06.569208;16028.60;16030.90;16030.56;16031.83;7.94;-5.73;1065.76;0.94;959.68;1.04;
07:03:06.925015;09:03:06.925015;16028.50;16030.80;16030.56;16031.83;-2.11;-15.42;1065.98;0.94;959.68;1.04;
07:03:07.920095;09:03:06.925015;16028.50;16030.80;16030.75;16031.90;-9.19;-34.02;1065.98;0.94;971.56;1.03;
07:03:07.978575;09:03:07.978575;16028.70;16030.80;16030.75;16031.90;10.53;-13.82;1073.23;0.93;971.56;1.03;
07:03:07.979575;09:03:07.978575;16028.70;16031.00;16030.75;16031.90;10.83;-13.71;1073.23;0.93;971.56;1.03;
07:03:09.630282;09:03:09.630282;16028.90;16031.00;16030.75;16031.90;30.73;6.00;1083.07;0.92;971.56;1.03;
07:03:09.631283;09:03:09.630282;16028.90;16031.20;16030.75;16031.90;30.63;5.71;1083.07;0.92;971.56;1.03;
07:03:10.002058;09:03:10.002058;16028.70;16031.20;16030.75;16031.90;11.03;-14.08;1074.38;0.93;971.56;1.03;
07:03:10.002058;09:03:10.002058;16028.70;16031.00;16030.75;16031.90;11.43;-13.87;1074.38;0.93;971.56;1.03;
07:03:10.079011;09:03:10.002058;16028.70;16031.00;16030.76;16031.64;36.99;-14.57;1074.38;0.93;989.97;1.01;
07:03:10.261148;09:03:10.002058;16028.70;16031.00;16030.57;16032.08;-6.86;4.64;1074.38;0.93;990.80;1.01;
07:03:10.367082;09:03:10.367082;16028.50;16031.00;16030.57;16032.08;-26.81;-15.25;1074.48;0.93;990.80;1.01;
07:03:10.368082;09:03:10.367082;16028.50;16030.80;16030.57;16032.08;-26.76;-15.14;1074.48;0.93;990.80;1.01;
07:03:10.887678;09:03:10.367082;16028.50;16030.80;16030.62;16032.08;-26.52;-19.92;1074.48;0.93;996.05;1.00;
07:03:10.888679;09:03:10.367082;16028.50;16030.80;16030.62;16031.78;3.26;-19.79;1074.48;0.93;996.05;1.00;
07:03:10.926653;09:03:10.926653;16028.60;16030.90;16030.62;16031.78;13.14;-9.71;1059.30;0.94;996.05;1.00;
07:03:10.981620;09:03:10.926653;16028.60;16030.90;16030.26;16031.88;3.42;26.31;1059.30;0.94;995.48;1.00;
07:03:11.231976;09:03:11.231976;16028.50;16030.80;16030.26;16031.88;-6.20;16.43;1059.67;0.94;995.48;1.00;
07:03:11.789300;09:03:11.231976;16028.50;16030.80;16030.51;16031.89;-7.41;-8.80;1059.67;0.94;979.93;1.02;
07:03:11.837270;09:03:11.837270;16028.60;16030.80;16030.51;16031.89;2.68;1.27;1062.56;0.94;979.93;1.02;
07:03:11.838270;09:03:11.837270;16028.60;16030.90;16030.51;16031.89;2.77;1.34;1062.56;0.94;979.93;1.02;
07:03:11.890237;09:03:11.837270;16028.60;16030.90;16030.54;16031.89;2.63;-1.84;1062.56;0.94;977.14;1.02;
07:03:11.891238;09:03:11.837270;16028.60;16030.90;16030.54;16032.10;-18.17;-1.64;1062.56;0.94;977.14;1.02;
07:03:12.208047;09:03:12.204049;16028.70;16031.00;16030.54;16032.10;-7.87;8.66;1062.87;0.94;977.14;1.02;
07:03:14.034678;09:03:12.204049;16028.70;16031.00;16030.54;16031.86;16.19;8.96;1062.87;0.94;991.98;1.01;
07:03:14.139614;09:03:12.204049;16028.70;16031.00;16030.60;16032.05;-2.71;3.22;1062.87;0.94;985.02;1.02;
07:03:20.931631;09:03:12.204049;16028.70;16031.00;16030.37;16031.77;25.29;26.32;1062.87;0.94;1041.76;0.96;
07:03:20.944622;09:03:12.204049;16028.70;16031.00;16030.53;16031.86;16.38;10.36;1062.87;0.94;1040.02;0.96;
07:03:20.945622;09:03:12.204049;16028.70;16031.00;16030.36;16031.78;24.36;27.23;1062.87;0.94;1028.59;0.97;
07:03:20.959613;09:03:20.959613;16028.50;16030.80;16030.36;16031.78;4.54;7.55;1141.69;0.88;1028.59;0.97;
07:03:21.042561;09:03:20.959613;16028.50;16030.80;16030.61;16031.78;4.72;-16.96;1141.69;0.88;1028.20;0.97;
07:03:21.044561;09:03:20.959613;16028.50;16030.80;16030.61;16032.04;-21.01;-16.47;1141.69;0.88;1028.20;0.97;
07:03:21.277272;09:03:21.277272;16028.70;16031.00;16030.61;16032.04;-0.94;3.56;1141.70;0.88;1028.20;0.97;
07:03:23.286439;09:03:23.286439;16028.70;16031.00;16030.88;16032.01;2.00;-23.24;1149.14;0.87;1042.96;0.96;
07:03:23.286439;09:03:23.286439;16028.80;16031.10;16030.88;16032.01;11.84;-13.14;1149.14;0.87;1042.96;0.96;
07:03:23.383379;09:03:23.286439;16028.80;16031.10;16030.54;16032.01;11.78;20.72;1149.14;0.87;1042.91;0.96;
07:03:23.385380;09:03:23.286439;16028.80;16031.10;16030.54;16032.11;2.14;20.76;1149.14;0.87;1042.91;0.96;
07:03:23.633228;09:03:23.633228;16028.70;16031.10;16030.54;16032.11;-7.80;10.50;1132.35;0.88;1042.91;0.96;
07:03:23.634230;09:03:23.633228;16028.70;16031.00;16030.54;16032.11;-7.74;10.24;1132.35;0.88;1042.91;0.96;
07:03:25.341188;09:03:23.633228;16028.70;16031.00;16030.83;16032.11;-7.78;-18.83;1132.35;0.88;1040.11;0.96;
07:03:25.342186;09:03:23.633228;16028.70;16031.00;16030.83;16032.07;-3.86;-18.50;1132.35;0.88;1040.11;0.96;
07:03:25.348183;09:03:25.348183;16028.90;16031.20;16030.83;16032.07;15.97;1.63;1148.80;0.87;1040.11;0.96;
07:03:25.446123;09:03:25.348183;16028.90;16031.20;16030.86;16032.28;-5.21;-1.24;1148.80;0.87;1040.22;0.96;
07:03:30.257181;09:03:30.257181;16029.00;16031.20;16030.86;16032.28;4.71;8.99;1181.19;0.85;1040.22;0.96;
07:03:30.258180;09:03:30.257181;16029.00;16031.30;16030.86;16032.28;4.63;9.02;1181.19;0.85;1040.22;0.96;
07:03:30.352123;09:03:30.257181;16029.00;16031.30;16031.04;16032.28;4.50;-8.77;1181.19;0.85;1080.64;0.93;
07:03:30.356121;09:03:30.257181;16029.00;16031.30;16031.04;16032.60;-27.34;-8.79;1181.19;0.85;1080.64;0.93;
07:03:30.575992;09:03:30.574993;16029.30;16031.60;16031.04;16032.60;2.62;20.99;1180.96;0.85;1080.64;0.93;
07:03:31.051208;09:03:31.051208;16029.10;16031.40;16031.04;16032.60;-17.19;1.19;1165.25;0.86;1074.05;0.93;
07:03:31.063201;09:03:31.051208;16029.10;16031.40;16031.00;16032.39;3.39;4.95;1165.25;0.86;1074.05;0.93;
07:03:31.695848;09:03:31.051208;16029.10;16031.40;16030.93;16032.22;19.80;11.37;1165.25;0.86;1058.55;0.94;
07:03:31.713838;09:03:31.707842;16029.00;16031.30;16030.93;16032.22;9.09;0.89;1168.31;0.86;1058.55;0.94;
07:03:35.255243;09:03:35.254244;16028.90;16031.20;16030.93;16032.22;-1.02;-8.99;1200.86;0.83;1058.55;0.94;
07:03:37.331962;09:03:37.328964;16029.00;16031.30;16030.93;16032.22;8.76;0.78;1199.66;0.83;1058.55;0.94;
07:03:38.973747;09:03:38.973747;16028.90;16031.20;16030.93;16032.22;-1.16;-9.15;1212.48;0.82;1058.55;0.94;
07:03:40.537780;09:03:38.973747;16028.90;16031.20;16031.13;16031.77;43.51;-28.67;1212.48;0.82;1141.29;0.88;
07:03:40.570762;09:03:40.568761;16028.70;16031.00;16031.13;16031.77;23.28;-48.09;1174.84;0.85;1141.29;0.88;
07:03:40.627726;09:03:40.568761;16028.70;16031.00;16030.55;16032.09;-8.63;9.91;1174.84;0.85;1119.95;0.89;
07:03:40.907745;09:03:40.907745;16028.90;16031.00;16030.55;16032.09;11.36;29.81;1167.66;0.86;1119.95;0.89;
07:03:40.909744;09:03:40.907745;16028.90;16031.20;16030.55;16032.09;11.35;29.71;1167.66;0.86;1119.95;0.89;
07:03:42.945457;09:03:40.907745;16028.90;16031.20;16030.26;16031.64;55.84;58.12;1167.66;0.86;1142.27;0.88;
07:03:43.005420;09:03:43.005420;16028.50;16031.20;16030.26;16031.64;15.49;17.93;1185.72;0.84;1142.27;0.88;
07:03:43.006420;09:03:43.005420;16028.50;16030.80;16030.26;16031.64;15.24;17.84;1185.72;0.84;1142.27;0.88;
07:03:43.049393;09:03:43.005420;16028.50;16030.80;16030.06;16031.59;19.75;37.24;1185.72;0.84;1091.19;0.92;
07:03:43.199301;09:03:43.199301;16028.20;16030.50;16030.06;16031.59;-10.24;7.14;1173.16;0.85;1091.19;0.92;
07:03:46.853146;09:03:43.199301;16028.20;16030.50;16030.62;16032.03;-53.79;-48.40;1173.16;0.85;1128.25;0.89;
07:03:46.872135;09:03:46.871136;16028.30;16030.60;16030.62;16032.03;-43.34;-37.94;1206.83;0.83;1128.25;0.89;
07:03:47.113984;09:03:47.113984;16028.70;16031.00;16030.62;16032.03;-3.29;2.12;1197.41;0.84;1128.25;0.89;
07:03:47.126978;09:03:47.113984;16028.70;16031.00;16030.80;16032.10;-10.27;-15.74;1197.41;0.84;1117.03;0.90;
07:03:47.328852;09:03:47.113984;16028.70;16031.00;16030.54;16032.10;-10.80;9.69;1197.41;0.84;1101.36;0.91;
07:03:47.329853;09:03:47.113984;16028.70;16031.00;16030.54;16032.11;-11.72;9.72;1197.41;0.84;1101.36;0.91;
07:03:47.444781;09:03:47.444781;16028.90;16031.00;16030.54;16032.11;8.16;29.55;1197.90;0.83;1101.36;0.91;
07:03:47.444781;09:03:47.444781;16028.90;16031.20;16030.54;16032.11;8.02;29.15;1197.90;0.83;1101.36;0.91;
07:03:48.777971;09:03:47.444781;16028.90;16031.20;16030.84;16032.06;12.59;-0.96;1197.90;0.83;1101.01;0.91;
07:03:48.870913;09:03:47.444781;16028.90;16031.20;16030.51;16032.06;12.56;32.00;1197.90;0.83;1095.45;0.91;
07:03:48.871913;09:03:47.444781;16028.90;16031.20;16030.51;16032.14;4.61;31.96;1197.90;0.83;1095.45;0.91;
07:03:49.120770;09:03:49.120770;16028.70;16031.20;16030.51;16032.14;-15.34;11.92;1211.05;0.83;1095.45;0.91;
07:03:49.121771;09:03:49.120770;16028.70;16031.00;16030.51;16032.14;-15.50;11.58;1211.05;0.83;1095.45;0.91;
07:03:51.872031;09:03:49.120770;16028.70;16031.00;16030.50;16032.14;-15.46;12.43;1211.05;0.83;1096.24;0.91;
07:03:51.873029;09:03:49.120770;16028.70;16031.00;16030.50;16031.90;8.34;12.28;1211.05;0.83;1096.24;0.91;
07:03:51.879026;09:03:51.879026;16028.60;16031.00;16030.50;16031.90;-1.47;2.19;1235.86;0.81;1096.24;0.91;
07:03:51.880025;09:03:51.879026;16028.60;16030.90;16030.50;16031.90;-1.28;2.19;1235.86;0.81;1096.24;0.91;
07:03:51.981962;09:03:51.879026;16028.60;16030.90;16030.57;16031.90;-1.43;-4.74;1235.86;0.81;1090.84;0.92;
07:03:51.982962;09:03:51.879026;16028.60;16030.90;16030.57;16032.08;-19.14;-4.67;1235.86;0.81;1090.84;0.92;
07:03:52.227817;09:03:52.227817;16028.70;16030.90;16030.57;16032.08;-9.15;5.24;1225.77;0.82;1090.84;0.92;
07:03:52.227817;09:03:52.227817;16028.70;16031.00;16030.57;16032.08;-9.16;4.84;1225.77;0.82;1090.84;0.92;
07:03:53.359923;09:03:53.359923;16028.60;16030.90;16030.57;16032.08;-19.01;-5.46;1233.67;0.81;1090.84;0.92;
07:03:53.369917;09:03:53.359923;16028.60;16030.90;16030.60;16031.54;34.70;-8.63;1233.67;0.81;1081.43;0.92;
07:03:53.616772;09:03:53.616772;16028.50;16030.80;16030.60;16031.54;24.51;-18.70;1231.99;0.81;1081.43;0.92;
07:03:55.950912;09:03:55.950912;16028.70;16031.00;16030.60;16031.54;44.02;0.93;1251.85;0.80;1081.43;0.92;
07:03:55.990888;09:03:55.950912;16028.70;16031.00;16030.51;16032.14;-15.87;9.47;1251.85;0.80;1100.25;0.91;
07:03:57.754759;09:03:57.754759;16028.90;16031.20;16030.51;16032.14;4.04;29.13;1267.07;0.79;1100.25;0.91;
07:03:57.830715;09:03:57.754759;16028.90;16031.20;16030.85;16032.29;-10.96;-4.87;1267.07;0.79;1117.62;0.89;
07:03:58.036587;09:03:58.036587;16029.00;16031.30;16030.85;16032.29;-0.89;5.11;1263.74;0.79;1117.62;0.89;
07:04:00.218651;09:03:58.036587;16029.00;16031.30;16030.55;16032.10;18.29;35.09;1263.74;0.79;1095.94;0.91;
07:04:00.330583;09:03:58.036587;16029.00;16031.30;16030.76;16032.39;-10.46;14.25;1263.74;0.79;1096.07;0.91;
07:04:00.489483;09:04:00.489483;16028.60;16031.30;16030.76;16032.39;-50.01;-25.39;1283.16;0.78;1096.07;0.91;
07:04:00.490483;09:04:00.489483;16028.60;16030.90;16030.76;16032.39;-49.56;-25.03;1283.16;0.78;1096.07;0.91;
07:04:00.802798;09:04:00.801797;16029.20;16031.50;16030.76;16032.39;10.39;34.83;1283.17;0.78;1096.07;0.91;
07:04:01.114614;09:04:00.801797;16029.20;16031.50;16030.80;16032.09;40.04;30.73;1283.17;0.78;1072.80;0.93;
07:04:01.159586;09:04:00.801797;16029.20;16031.50;16030.75;16032.40;9.01;35.32;1283.17;0.78;1028.99;0.97;
07:04:01.169581;09:04:01.169581;16028.90;16031.50;16030.75;16032.40;-20.82;5.11;1272.04;0.79;1028.99;0.97;
07:04:01.170580;09:04:01.169581;16028.90;16031.20;16030.75;16032.40;-20.72;4.71;1272.04;0.79;1028.99;0.97;
07:04:01.475901;09:04:01.475901;16028.70;16031.00;16030.75;16032.40;-40.22;-15.29;1267.79;0.79;1028.99;0.97;
07:04:01.746738;09:04:01.475901;16028.70;16031.00;16030.75;16032.14;-13.98;-15.29;1267.79;0.79;1033.82;0.97;
07:04:02.204460;09:04:01.475901;16028.70;16031.00;16030.63;16032.01;-0.67;-3.21;1267.79;0.79;1033.38;0.97;
07:04:03.260639;09:04:03.259640;16028.60;16030.90;16030.63;16032.01;-10.26;-13.03;1282.42;0.78;1033.38;0.97;
07:04:03.271633;09:04:03.259640;16028.60;16030.90;16030.43;16031.71;19.65;6.75;1282.42;0.78;1043.09;0.96;
07:04:03.411549;09:04:03.259640;16028.60;16030.90;16030.35;16032.04;-13.11;14.45;1282.42;0.78;1035.04;0.97;
07:04:03.507486;09:04:03.259640;16028.60;16030.90;16030.57;16032.08;-16.57;-7.64;1282.42;0.78;1035.99;0.97;
07:04:03.562452;09:04:03.562452;16028.40;16030.90;16030.57;16032.08;-36.27;-27.34;1241.72;0.81;1035.99;0.97;
07:04:03.563452;09:04:03.562452;16028.40;16030.70;16030.57;16032.08;-36.17;-27.24;1241.72;0.81;1035.99;0.97;
07:04:04.687771;09:04:03.562452;16028.40;16030.70;16030.59;16031.80;-8.35;-29.12;1241.72;0.81;1046.81;0.96;
07:04:04.718751;09:04:04.718751;16028.50;16030.80;16030.59;16031.80;1.37;-19.15;1250.01;0.80;1046.81;0.96;
07:04:04.778716;09:04:04.718751;16028.50;16030.80;16030.27;16031.87;-5.54;12.50;1250.01;0.80;1040.48;0.96;
07:04:05.542861;09:04:04.718751;16028.50;16030.80;16030.81;16031.87;-5.35;-41.21;1250.01;0.80;956.99;1.04;
07:04:05.543861;09:04:04.718751;16028.50;16030.80;16030.81;16031.59;22.46;-40.56;1250.01;0.80;956.99;1.04;
07:04:05.653792;09:04:04.718751;16028.50;16030.80;16030.26;16031.89;-7.53;14.44;1250.01;0.80;950.53;1.05;
07:04:06.204453;09:04:04.718751;16028.50;16030.80;16030.34;16031.55;26.13;6.27;1250.01;0.80;955.08;1.05;
07:04:06.271412;09:04:06.271412;16028.40;16030.70;16030.34;16031.55;15.99;-3.70;1237.83;0.81;955.08;1.05;
07:04:06.306390;09:04:06.271412;16028.40;16030.70;16030.44;16031.71;0.01;-13.57;1237.83;0.81;950.81;1.05;
07:04:06.950991;09:04:06.950991;16028.30;16030.60;16030.44;16031.71;-9.87;-23.37;1241.18;0.81;950.81;1.05;
07:04:07.002959;09:04:06.950991;16028.30;16030.60;16030.29;16031.71;-9.96;-8.32;1241.18;0.81;956.81;1.05;
07:04:07.003960;09:04:06.950991;16028.30;16030.60;16030.29;16031.61;-0.05;-8.17;1241.18;0.81;956.81;1.05;
07:04:07.260808;09:04:06.950991;16028.30;16030.60;16030.29;16031.36;24.85;-8.02;1241.18;0.81;946.32;1.06;
07:04:07.281795;09:04:07.281795;16028.40;16030.60;16030.29;16031.36;34.46;1.97;1202.50;0.83;946.32;1.06;
07:04:07.282795;09:04:07.281795;16028.40;16030.70;16030.29;16031.36;34.35;2.19;1202.50;0.83;946.32;1.06;
07:04:07.571621;09:04:07.571621;16028.10;16030.40;16030.29;16031.36;4.45;-27.45;1186.00;0.84;946.32;1.06;
07:04:08.052329;09:04:07.571621;16028.10;16030.40;16030.35;16031.36;4.63;-32.86;1186.00;0.84;936.51;1.07;
07:04:08.054327;09:04:07.571621;16028.10;16030.40;16030.35;16031.55;-14.20;-32.47;1186.00;0.84;936.51;1.07;
07:04:08.114291;09:04:08.114291;16028.30;16030.40;16030.35;16031.55;5.77;-12.53;1172.02;0.85;936.51;1.07;
07:04:08.114291;09:04:08.114291;16028.30;16030.60;16030.35;16031.55;5.48;-12.59;1172.02;0.85;936.51;1.07;
07:04:09.649361;09:04:09.648363;16028.40;16030.70;16030.35;16031.55;15.29;-2.55;1167.96;0.86;936.51;1.07;
07:04:09.691334;09:04:09.648363;16028.40;16030.70;16030.41;16031.73;-2.69;-8.72;1167.96;0.86;951.97;1.05;
07:04:10.006433;09:04:10.006433;16028.50;16030.70;16030.41;16031.73;7.33;1.11;1170.93;0.85;951.97;1.05;
07:04:10.007432;09:04:10.006433;16028.50;16030.80;16030.41;16031.73;7.35;1.28;1170.93;0.85;951.97;1.05;
07:04:10.363724;09:04:10.363724;16028.20;16030.50;16030.41;16031.73;-22.43;-28.25;1170.62;0.85;951.97;1.05;
07:04:10.396705;09:04:10.363724;16028.20;16030.50;16030.09;16031.73;-22.31;3.80;1170.62;0.85;933.71;1.07;
07:04:10.396705;09:04:10.363724;16028.20;16030.50;16030.09;16031.55;-4.37;3.85;1170.62;0.85;933.71;1.07;
07:04:14.676281;09:04:10.363724;16028.20;16030.50;16030.32;16031.57;-6.41;-19.16;1170.62;0.85;975.54;1.03;
