GapBuy;GapSell;AvBid;AvAsk;Spread;SpreadK;MinLev;MinLevClose;FixTp;FixSl;FastSpread;dTFast;tpsFast;dTSlow;tpsSlow;
-10.35;0.88;-190.88;-336.65;145.77;145.77;145915.77;43.73;145.77;291.54;230.00;1013.54;0.99;919.93;1.09;
-20.28;-8.99;-191.01;-336.72;145.71;145.71;145855.71;43.71;145.71;291.42;240.00;1020.69;0.98;919.93;1.09;
-20.30;-9.01;-190.99;-336.70;145.71;145.71;145855.71;43.71;145.71;291.42;230.00;1020.69;0.98;919.93;1.09;
-10.25;0.95;-190.95;-336.75;145.80;145.80;145945.80;43.74;145.80;291.60;220.00;1010.58;0.99;919.93;1.09;
-9.90;1.21;-191.21;-337.10;145.89;145.89;146035.89;43.77;145.89;291.78;230.00;1010.58;0.99;919.93;1.09;
-29.35;-18.33;-191.67;-337.65;145.98;145.98;146125.98;43.79;145.98;291.96;250.00;1026.36;0.97;919.93;1.09;
-29.00;-17.93;-192.07;-338.00;145.93;145.93;146075.93;43.78;145.93;291.86;230.00;1026.36;0.97;919.93;1.09;
-8.72;2.40;-192.40;-338.28;145.88;145.88;146025.88;43.76;145.88;291.76;230.00;1026.67;0.97;919.93;1.09;
1.16;12.33;-192.33;-338.16;145.83;145.83;145975.83;43.75;145.83;291.66;230.00;1020.63;0.98;919.93;1.09;
1.14;-38.13;-192.87;-338.14;145.27;145.27;145415.27;43.58;145.27;290.54;230.00;1020.63;0.98;921.02;1.09;
-47.12;-37.62;-193.38;-338.88;145.50;145.50;145645.50;43.65;145.50;291.00;230.00;1020.63;0.98;921.02;1.09;
-6.95;2.41;-193.41;-339.05;145.64;145.64;145785.64;43.69;145.64;291.28;190.00;1013.05;0.99;921.02;1.09;
-7.03;2.20;-193.20;-338.97;145.77;145.77;145915.77;43.73;145.77;291.54;230.00;1013.05;0.99;921.02;1.09;
22.75;32.02;-193.02;-338.75;145.73;145.73;145875.73;43.72;145.73;291.46;230.00;1012.25;0.99;921.02;1.09;
4.91;1.35;-193.35;-338.91;145.56;145.56;145705.56;43.67;145.56;291.12;230.00;1012.25;0.99;902.55;1.11;
-14.93;-18.32;-193.68;-339.07;145.39;145.39;145535.39;43.62;145.39;290.78;230.00;1023.97;0.98;902.55;1.11;
9.98;5.77;-193.77;-338.98;145.21;145.21;145355.21;43.56;145.21;290.42;230.00;1023.97;0.98;916.59;1.09;
30.51;9.74;-193.74;-338.51;144.77;144.77;144914.77;43.43;144.77;289.54;230.00;1023.97;0.98;908.34;1.10;
-9.66;-29.99;-194.01;-338.34;144.33;144.33;144474.33;43.30;144.33;288.66;230.00;1024.04;0.98;908.34;1.10;
6.01;-69.32;-194.68;-338.01;143.33;143.33;143473.33;43.00;143.33;286.66;230.00;1024.04;0.98;864.74;1.16;
45.28;-29.25;-194.75;-337.28;142.53;142.53;142672.53;42.76;142.53;285.06;190.00;1020.59;0.98;862.11;1.16;
45.00;-29.18;-194.82;-337.00;142.18;142.18;142322.18;42.65;142.18;284.36;230.00;1020.59;0.98;862.11;1.16;
34.92;-38.91;-195.09;-336.92;141.83;141.83;141971.83;42.55;141.83;283.66;230.00;1019.29;0.98;862.11;1.16;
-29.51;-0.03;-194.97;-337.49;142.52;142.52;142662.52;42.76;142.52;285.04;230.00;1019.29;0.98;846.19;1.18;
0.86;29.65;-194.65;-337.86;143.21;143.21;143353.21;42.96;143.21;286.42;200.00;1023.20;0.98;844.14;1.18;
0.98;29.34;-194.34;-337.98;143.64;143.64;143783.64;43.09;143.64;287.28;230.00;1023.20;0.98;844.14;1.18;
3.83;1.29;-194.29;-337.83;143.54;143.54;143683.54;43.06;143.54;287.08;230.00;1023.20;0.98;844.05;1.18;
31.50;-1.63;-194.37;-337.50;143.13;143.13;143273.13;42.94;143.13;286.26;230.00;1023.20;0.98;840.13;1.19;
21.27;-11.45;-194.55;-337.27;142.72;142.72;142862.72;42.82;142.72;285.44;240.00;1023.54;0.98;840.13;1.19;
21.40;-11.37;-194.63;-337.40;142.77;142.77;142912.77;42.83;142.77;285.54;230.00;1023.54;0.98;840.13;1.19;
21.23;2.27;-194.27;-337.23;142.96;142.96;143102.96;42.89;142.96;285.92;230.00;1023.54;0.98;840.12;1.19;
-16.56;1.91;-193.91;-337.44;143.53;143.53;143673.53;43.06;143.53;287.06;230.00;1023.54;0.98;840.12;1.19;
-6.87;11.62;-193.62;-337.13;143.51;143.51;143653.51;43.05;143.51;287.02;230.00;993.79;1.01;833.22;1.20;
-26.96;-8.50;-193.50;-337.04;143.54;143.54;143683.54;43.06;143.54;287.08;230.00;1041.86;0.96;833.22;1.20;
1.38;10.96;-192.96;-336.38;143.42;143.42;143563.42;43.03;143.42;286.84;230.00;1041.86;0.96;863.42;1.16;
28.05;10.03;-193.03;-336.05;143.02;143.02;143163.02;42.91;143.02;286.04;230.00;1041.86;0.96;869.34;1.15;
-11.88;-29.50;-193.50;-336.12;142.62;142.62;142762.62;42.79;142.62;285.24;230.00;1041.25;0.96;869.34;1.15;
41.95;16.47;-193.47;-335.95;142.48;142.48;142622.48;42.74;142.48;284.96;230.00;1041.25;0.96;869.44;1.15;
15.74;17.13;-193.13;-335.74;142.61;142.61;142752.61;42.78;142.61;285.22;230.00;1041.25;0.96;870.35;1.15;
-4.28;-2.76;-193.24;-335.72;142.48;142.48;142622.48;42.74;142.48;284.96;230.00;1041.26;0.96;870.35;1.15;
77.74;-10.68;-193.32;-334.74;141.42;141.42;141561.42;42.43;141.42;282.84;230.00;1041.26;0.96;845.45;1.18;
27.35;-59.95;-194.05;-334.35;140.30;140.30;140440.30;42.09;140.30;280.60;280.00;1033.31;0.97;845.45;1.18;
27.16;-59.02;-194.98;-334.16;139.18;139.18;139319.18;41.75;139.18;278.36;230.00;1033.31;0.97;845.45;1.18;
56.67;-28.39;-195.61;-333.67;138.06;138.06;138198.06;41.42;138.06;276.12;230.00;1036.68;0.96;845.45;1.18;
-2.41;4.59;-195.59;-333.59;138.00;138.00;138138.00;41.40;138.00;276.00;230.00;1036.68;0.96;853.53;1.17;
-2.43;5.76;-195.76;-333.57;137.81;137.81;137947.81;41.34;137.81;275.62;230.00;1000.11;1.00;854.01;1.17;
11.21;-4.17;-195.83;-333.21;137.38;137.38;137517.38;41.21;137.38;274.76;230.00;1000.11;1.00;854.01;1.17;
10.85;-27.82;-196.18;-332.85;136.67;136.67;136806.67;41.00;136.67;273.34;230.00;1000.11;1.00;860.27;1.16;
20.60;-17.57;-196.43;-332.60;136.17;136.17;136306.17;40.85;136.17;272.34;230.00;1004.35;1.00;860.27;1.16;
10.62;-27.15;-196.85;-332.62;135.77;135.77;135905.77;40.73;135.77;271.54;240.00;1003.04;1.00;860.27;1.16;
10.54;-26.83;-197.17;-332.54;135.37;135.37;135505.37;40.61;135.37;270.74;230.00;1003.04;1.00;860.27;1.16;
10.46;-7.70;-197.30;-332.46;135.16;135.16;135295.16;40.55;135.16;270.32;230.00;1003.04;1.00;850.29;1.18;
16.15;-7.40;-197.60;-332.15;134.55;134.55;134684.55;40.37;134.55;269.10;230.00;1003.04;1.00;850.29;1.18;
10.99;22.70;-197.70;-331.99;134.29;134.29;134424.29;40.29;134.29;268.58;230.00;1003.04;1.00;848.89;1.18;
10.83;26.76;-197.76;-331.83;134.07;134.07;134204.07;40.22;134.07;268.14;230.00;1003.04;1.00;845.26;1.18;
30.39;26.65;-197.65;-331.39;133.74;133.74;133873.74;40.12;133.74;267.48;230.00;1003.04;1.00;845.26;1.18;
29.16;52.48;-197.48;-331.16;133.68;133.68;133813.68;40.10;133.68;267.36;230.00;1003.04;1.00;846.31;1.18;
-10.67;12.71;-197.71;-331.33;133.62;133.62;133753.62;40.09;133.62;267.24;230.00;1009.85;0.99;846.31;1.18;
-40.20;-17.05;-197.95;-331.80;133.85;133.85;133983.85;40.16;133.85;267.70;230.00;1029.57;0.97;846.31;1.18;
-10.24;12.89;-197.89;-331.76;133.87;133.87;134003.87;40.16;133.87;267.74;230.00;1023.69;0.98;846.31;1.18;
-11.30;-11.14;-197.86;-331.70;133.84;133.84;133973.84;40.15;133.84;267.68;230.00;1023.69;0.98;873.32;1.15;
8.64;8.83;-197.83;-331.64;133.81;133.81;133943.81;40.14;133.81;267.62;230.00;1008.72;0.99;873.32;1.15;
8.32;7.82;-197.82;-331.32;133.50;133.50;133633.50;40.05;133.50;267.00;230.00;1008.72;0.99;874.51;1.14;
-14.67;7.91;-197.91;-331.33;133.42;133.42;133553.42;40.03;133.42;266.84;230.00;1008.72;0.99;874.51;1.14;
17.91;23.74;-197.74;-330.91;133.17;133.17;133303.17;39.95;133.17;266.34;230.00;1008.72;0.99;860.92;1.16;
27.49;33.57;-197.57;-330.49;132.92;132.92;133052.92;39.88;132.92;265.84;230.00;1021.00;0.98;860.92;1.16;
-2.63;3.70;-197.70;-330.37;132.67;132.67;132802.67;39.80;132.67;265.34;230.00;1020.84;0.98;860.92;1.16;
32.79;18.58;-197.58;-329.79;132.21;132.21;132342.21;39.66;132.21;264.42;230.00;1020.84;0.98;865.30;1.16;
12.73;-1.41;-197.59;-329.73;132.14;132.14;132272.14;39.64;132.14;264.28;250.00;1020.02;0.98;865.30;1.16;
12.57;-1.50;-197.50;-329.57;132.07;132.07;132202.07;39.62;132.07;264.14;230.00;1020.02;0.98;865.30;1.16;
16.37;43.95;-196.95;-329.37;132.42;132.42;132552.42;39.73;132.42;264.84;230.00;1020.02;0.98;828.60;1.21;
-13.53;13.77;-196.77;-329.47;132.70;132.70;132832.70;39.81;132.70;265.40;230.00;1020.41;0.98;828.60;1.21;
9.02;39.33;-196.33;-329.02;132.69;132.69;132822.69;39.81;132.69;265.38;230.00;1020.41;0.98;822.35;1.22;
-20.93;9.39;-196.39;-329.07;132.68;132.68;132812.68;39.80;132.68;265.36;230.00;1019.09;0.98;822.35;1.22;
-40.68;-10.35;-196.65;-329.32;132.67;132.67;132802.67;39.80;132.67;265.34;250.00;1001.29;1.00;822.35;1.22;
-40.23;-9.89;-197.11;-329.77;132.66;132.66;132792.66;39.80;132.66;265.32;230.00;1001.29;1.00;822.35;1.22;
-18.00;-6.46;-197.54;-330.00;132.46;132.46;132592.46;39.74;132.46;264.92;230.00;1001.29;1.00;830.42;1.20;
-17.77;-10.28;-197.72;-330.23;132.51;132.51;132642.51;39.75;132.51;265.02;230.00;1001.29;1.00;765.06;1.31;
-37.31;-10.10;-197.90;-330.69;132.79;132.79;132922.79;39.84;132.79;265.58;230.00;1001.29;1.00;765.06;1.31;
6.51;-5.17;-197.83;-330.51;132.68;132.68;132812.68;39.80;132.68;265.36;230.00;1001.29;1.00;766.93;1.30;
26.13;14.56;-197.56;-330.13;132.57;132.57;132702.57;39.77;132.57;265.14;230.00;1001.68;1.00;766.93;1.30;
15.85;4.64;-197.64;-329.85;132.21;132.21;132342.21;39.66;132.21;264.42;240.00;995.86;1.00;766.93;1.30;
15.60;4.44;-197.44;-329.60;132.16;132.16;132292.16;39.65;132.16;264.32;230.00;995.86;1.00;766.93;1.30;
5.65;-5.46;-197.54;-329.65;132.11;132.11;132242.11;39.63;132.11;264.22;240.00;995.89;1.00;766.93;1.30;
5.70;-5.36;-197.64;-329.70;132.06;132.06;132192.06;39.62;132.06;264.12;230.00;995.89;1.00;766.93;1.30;
-15.00;16.74;-197.74;-330.00;132.26;132.26;132392.26;39.68;132.26;264.52;230.00;995.89;1.00;759.50;1.32;
17.77;-40.78;-198.22;-329.77;131.55;131.55;131681.55;39.47;131.55;263.10;230.00;995.89;1.00;752.07;1.33;
17.49;14.94;-197.94;-329.49;131.55;131.55;131681.55;39.47;131.55;263.10;230.00;995.89;1.00;743.77;1.34;
-13.32;14.74;-197.74;-329.68;131.94;131.94;132071.94;39.58;131.94;263.88;230.00;995.89;1.00;743.77;1.34;
-3.13;24.54;-197.54;-329.87;132.33;132.33;132462.33;39.70;132.33;264.66;220.00;975.76;1.02;743.77;1.34;
-2.94;24.34;-197.34;-330.06;132.72;132.72;132852.72;39.82;132.72;265.44;230.00;975.76;1.02;743.77;1.34;
-32.55;-5.66;-197.34;-330.45;133.11;133.11;133243.11;39.93;133.11;266.22;230.00;976.78;1.02;743.77;1.34;
-24.14;85.52;-196.52;-330.86;134.34;134.34;134474.34;40.30;134.34;268.68;230.00;976.78;1.02;751.26;1.33;
-63.33;44.72;-195.72;-331.67;135.95;135.95;136085.95;40.79;135.95;271.90;230.00;976.92;1.02;751.26;1.33;
-63.13;-22.41;-195.59;-331.87;136.28;136.28;136416.28;40.88;136.28;272.56;230.00;976.92;1.02;752.29;1.33;
-45.70;-22.14;-195.86;-332.30;136.44;136.44;136576.44;40.93;136.44;272.88;230.00;976.92;1.02;752.29;1.33;
-5.67;17.73;-195.73;-332.33;136.60;136.60;136736.60;40.98;136.60;273.20;230.00;960.19;1.04;752.29;1.33;
-5.73;34.27;-195.27;-332.27;137.00;137.00;137137.00;41.10;137.00;274.00;230.00;960.19;1.04;754.66;1.33;
26.09;34.01;-195.01;-332.09;137.08;137.08;137217.08;41.12;137.08;274.16;230.00;960.19;1.04;754.66;1.33;
-3.79;4.05;-195.05;-332.21;137.16;137.16;137297.16;41.15;137.16;274.32;260.00;963.79;1.04;754.66;1.33;
-3.90;4.06;-195.06;-332.10;137.04;137.04;137177.04;41.11;137.04;274.08;230.00;963.79;1.04;754.66;1.33;
15.69;23.77;-194.77;-331.69;136.92;136.92;137056.92;41.08;136.92;273.84;230.00;977.14;1.02;754.66;1.33;
15.28;-27.01;-194.99;-331.28;136.29;136.29;136426.29;40.89;136.29;272.58;230.00;977.14;1.02;767.14;1.30;
15.96;-26.69;-195.31;-330.96;135.65;135.65;135785.65;40.70;135.65;271.30;230.00;977.14;1.02;767.14;1.30;
15.64;17.19;-195.19;-330.64;135.45;135.45;135585.45;40.64;135.45;270.90;230.00;977.14;1.02;778.16;1.29;
-2.70;16.87;-194.87;-330.30;135.43;135.43;135565.43;40.63;135.43;270.86;230.00;977.14;1.02;778.16;1.29;
-22.84;-3.25;-194.75;-330.16;135.41;135.41;135545.41;40.62;135.41;270.82;230.00;985.83;1.01;778.16;1.29;
-7.93;6.73;-194.73;-330.07;135.34;135.34;135475.34;40.60;135.34;270.68;230.00;985.83;1.01;778.22;1.28;
-11.88;-14.97;-195.03;-330.12;135.09;135.09;135225.09;40.53;135.09;270.18;230.00;985.83;1.01;755.54;1.32;
-7.87;6.60;-194.60;-330.13;135.53;135.53;135665.53;40.66;135.53;271.06;230.00;985.83;1.01;755.56;1.32;
-8.35;-19.57;-194.43;-329.65;135.22;135.22;135355.22;40.57;135.22;270.44;230.00;985.83;1.01;768.55;1.30;
-40.11;-11.42;-194.58;-329.89;135.31;135.31;135445.31;40.59;135.31;270.62;230.00;985.83;1.01;768.55;1.30;
-20.07;8.53;-194.53;-329.93;135.40;135.40;135535.40;40.62;135.40;270.80;230.00;1005.00;1.00;768.55;1.30;
-9.83;18.68;-194.68;-330.17;135.49;135.49;135625.49;40.65;135.49;270.98;220.00;1008.38;0.99;768.55;1.30;
-9.77;18.52;-194.52;-330.23;135.71;135.71;135845.71;40.71;135.71;271.42;230.00;1008.38;0.99;768.55;1.30;
-19.81;8.26;-194.26;-330.19;135.93;135.93;136065.93;40.78;135.93;271.86;230.00;1020.81;0.98;768.55;1.30;
-39.40;-11.56;-194.44;-330.60;136.16;136.16;136296.16;40.85;136.16;272.32;230.00;1024.83;0.98;768.55;1.30;
-7.10;5.49;-194.49;-330.90;136.41;136.41;136546.41;40.92;136.41;272.82;230.00;1024.83;0.98;795.58;1.26;
0.72;-26.54;-194.46;-330.72;136.26;136.26;136396.26;40.88;136.26;272.52;230.00;1024.83;0.98;807.32;1.24;
20.50;-7.17;-193.83;-330.50;136.67;136.67;136806.67;41.00;136.67;273.34;230.00;1016.76;0.98;807.32;1.24;
20.68;-0.47;-193.53;-330.68;137.15;137.15;137287.15;41.15;137.15;274.30;230.00;1016.76;0.98;807.31;1.24;
-10.82;-0.77;-193.23;-331.18;137.95;137.95;138087.95;41.39;137.95;275.90;230.00;1016.76;0.98;807.31;1.24;
-58.93;-3.15;-192.85;-332.07;139.22;139.22;139359.22;41.77;139.22;278.44;230.00;1016.76;0.98;824.83;1.21;
-42.85;-42.74;-193.26;-332.15;138.89;138.89;139028.89;41.67;138.89;277.78;230.00;1016.76;0.98;824.83;1.21;
-12.77;-12.33;-193.67;-332.23;138.56;138.56;138698.56;41.57;138.56;277.12;200.00;1036.78;0.96;824.83;1.21;
-12.69;-11.92;-194.08;-332.31;138.23;138.23;138368.23;41.47;138.23;276.46;230.00;1036.78;0.96;824.83;1.21;
-33.37;-16.74;-194.26;-332.63;138.37;138.37;138508.37;41.51;138.37;276.74;230.00;1036.78;0.96;820.97;1.22;
-3.07;13.11;-194.11;-332.93;138.82;138.82;138958.82;41.65;138.82;277.64;230.00;1002.23;1.00;820.97;1.22;
-6.83;-7.93;-194.07;-333.17;139.10;139.10;139239.10;41.73;139.10;278.20;230.00;1002.23;1.00;792.22;1.26;
3.31;1.93;-193.93;-333.31;139.38;139.38;139519.38;41.81;139.38;278.76;220.00;1007.77;0.99;792.22;1.26;
3.45;1.93;-193.93;-333.45;139.52;139.52;139659.52;41.86;139.52;279.04;230.00;1007.77;0.99;792.22;1.26;
-19.56;-23.81;-194.19;-333.44;139.25;139.25;139389.25;41.78;139.25;278.50;230.00;1007.77;0.99;793.12;1.26;
10.23;6.25;-194.25;-333.23;138.98;138.98;139118.98;41.69;138.98;277.96;230.00;1004.91;1.00;793.12;1.26;
39.52;35.81;-193.81;-332.52;138.71;138.71;138848.71;41.61;138.71;277.42;200.00;1005.25;0.99;793.12;1.26;
39.10;35.57;-193.57;-332.10;138.53;138.53;138668.53;41.56;138.53;277.06;230.00;1005.25;0.99;793.12;1.26;
-5.60;4.63;-193.63;-332.40;138.77;138.77;138908.77;41.63;138.77;277.54;230.00;1005.25;0.99;798.10;1.25;
-5.70;-17.49;-193.51;-332.30;138.79;138.79;138928.79;41.64;138.79;277.58;230.00;1005.25;0.99;805.99;1.24;
-8.23;-17.15;-193.85;-332.77;138.92;138.92;139058.92;41.68;138.92;277.84;230.00;1005.25;0.99;805.99;1.24;
-37.72;-46.50;-194.50;-333.28;138.78;138.78;138918.78;41.63;138.78;277.56;230.00;953.24;1.05;805.99;1.24;
-12.66;4.44;-194.44;-333.34;138.90;138.90;139038.90;41.67;138.90;277.80;230.00;953.24;1.05;807.02;1.24;
-1.87;14.20;-194.20;-334.13;139.93;139.93;140069.93;41.98;139.93;279.86;220.00;953.47;1.05;807.02;1.24;
-1.58;13.46;-193.46;-334.42;140.96;140.96;141100.96;42.29;140.96;281.92;230.00;953.47;1.05;807.02;1.24;
-3.27;-10.05;-192.95;-334.73;141.78;141.78;141921.78;42.53;141.78;283.56;230.00;953.47;1.05;814.86;1.23;
7.24;-0.36;-192.64;-335.24;142.60;142.60;142742.60;42.78;142.60;285.20;230.00;949.63;1.05;814.86;1.23;
7.16;-4.30;-192.70;-335.16;142.46;142.46;142602.46;42.74;142.46;284.92;230.00;949.63;1.05;815.79;1.23;
-13.71;-4.23;-192.77;-335.29;142.52;142.52;142662.52;42.76;142.52;285.04;230.00;949.63;1.05;815.79;1.23;
-40.17;-28.02;-192.98;-335.83;142.85;142.85;142992.85;42.86;142.85;285.70;230.00;949.63;1.05;780.63;1.28;
-0.03;11.55;-192.55;-335.97;143.42;143.42;143563.42;43.03;143.42;286.84;230.00;949.93;1.05;780.63;1.28;
10.11;21.12;-192.12;-336.11;143.99;143.99;144133.99;43.20;143.99;287.98;230.00;949.29;1.05;780.63;1.28;
36.88;-30.89;-192.11;-335.88;143.77;143.77;143913.77;43.13;143.77;287.54;230.00;949.29;1.05;785.93;1.27;
36.65;14.64;-191.64;-335.65;144.01;144.01;144154.01;43.20;144.01;288.02;230.00;949.29;1.05;786.72;1.27;
16.62;14.36;-191.36;-335.62;144.26;144.26;144404.26;43.28;144.26;288.52;230.00;949.29;1.05;786.72;1.27;
6.75;4.18;-191.18;-335.75;144.57;144.57;144714.57;43.37;144.57;289.14;230.00;949.87;1.05;786.72;1.27;
9.80;-24.41;-191.59;-335.80;144.21;144.21;144354.21;43.26;144.21;288.42;230.00;949.87;1.05;793.92;1.26;
19.75;-14.06;-191.94;-335.75;143.81;143.81;143953.81;43.14;143.81;287.62;220.00;953.00;1.05;793.92;1.26;
19.90;-13.71;-192.29;-335.90;143.61;143.61;143753.61;43.08;143.61;287.22;230.00;953.00;1.05;793.92;1.26;
9.15;23.53;-192.53;-336.15;143.62;143.62;143763.62;43.09;143.62;287.24;230.00;953.00;1.05;794.90;1.26;
-0.90;13.47;-192.47;-336.10;143.63;143.63;143773.63;43.09;143.63;287.26;240.00;947.02;1.06;794.90;1.26;
-1.25;13.11;-192.11;-335.75;143.64;143.64;143783.64;43.09;143.64;287.28;230.00;947.02;1.06;794.90;1.26;
1.67;-14.67;-192.33;-335.67;143.34;143.34;143483.34;43.00;143.34;286.68;230.00;947.02;1.06;849.88;1.18;
21.38;5.11;-192.11;-335.38;143.27;143.27;143413.27;42.98;143.27;286.54;210.00;976.89;1.02;849.88;1.18;
21.29;5.09;-192.09;-335.29;143.20;143.20;143343.20;42.96;143.20;286.40;230.00;976.89;1.02;849.88;1.18;
4.37;-27.61;-192.39;-335.37;142.98;142.98;143122.98;42.89;142.98;285.96;230.00;976.89;1.02;844.19;1.18;
4.22;-42.16;-192.84;-335.22;142.38;142.38;142522.38;42.71;142.38;284.76;230.00;976.89;1.02;821.32;1.22;
-6.49;-41.55;-193.45;-335.51;142.06;142.06;142202.06;42.62;142.06;284.12;230.00;976.89;1.02;821.32;1.22;
13.70;-21.04;-193.96;-335.70;141.74;141.74;141881.74;42.52;141.74;283.48;210.00;976.55;1.02;821.32;1.22;
13.59;-20.83;-194.17;-335.59;141.42;141.42;141561.42;42.43;141.42;282.84;230.00;976.55;1.02;821.32;1.22;
-9.92;-20.47;-194.53;-336.08;141.55;141.55;141691.55;42.47;141.55;283.10;230.00;976.55;1.02;845.34;1.18;
0.27;-10.41;-194.59;-336.27;141.68;141.68;141821.68;42.50;141.68;283.36;230.00;997.27;1.00;845.34;1.18;
9.37;5.49;-194.49;-336.37;141.88;141.88;142021.88;42.56;141.88;283.76;230.00;997.27;1.00;847.43;1.18;
-0.39;-4.05;-194.95;-336.61;141.66;141.66;141801.66;42.50;141.66;283.32;230.00;997.09;1.00;847.43;1.18;
-0.45;-25.67;-195.33;-336.55;141.22;141.22;141361.22;42.37;141.22;282.44;230.00;997.09;1.00;874.94;1.14;
-3.25;-25.03;-195.97;-336.75;140.78;140.78;140920.78;42.23;140.78;281.56;230.00;997.09;1.00;874.94;1.14;
6.55;-14.79;-196.21;-336.55;140.34;140.34;140480.34;42.10;140.34;280.68;230.00;1019.00;0.98;874.94;1.14;
6.15;18.91;-195.91;-336.15;140.24;140.24;140380.24;42.07;140.24;280.48;230.00;1019.00;0.98;867.73;1.15;
-4.15;18.61;-195.61;-335.85;140.24;140.24;140380.24;42.07;140.24;280.48;230.00;1019.00;0.98;867.73;1.15;
-14.13;8.44;-195.44;-335.87;140.43;140.43;140570.43;42.13;140.43;280.86;230.00;1019.04;0.98;867.73;1.15;
-24.01;-1.67;-195.33;-335.99;140.66;140.66;140800.66;42.20;140.66;281.32;230.00;999.91;1.00;867.73;1.15;
-24.09;18.02;-195.02;-335.91;140.89;140.89;141030.89;42.27;140.89;281.78;230.00;999.91;1.00;879.36;1.14;
6.96;17.76;-194.76;-335.96;141.20;141.20;141341.20;42.36;141.20;282.40;230.00;999.91;1.00;879.36;1.14;
30.97;17.70;-194.70;-335.97;141.27;141.27;141411.27;42.38;141.27;282.54;230.00;999.91;1.00;879.88;1.14;
11.08;-2.26;-194.74;-336.08;141.34;141.34;141481.34;42.40;141.34;282.68;230.00;999.61;1.00;879.88;1.14;
-13.56;-2.22;-194.78;-336.44;141.66;141.66;141801.66;42.50;141.66;283.32;230.00;999.61;1.00;895.41;1.12;
-3.40;7.62;-194.62;-336.60;141.98;141.98;142121.98;42.59;141.98;283.96;220.00;977.40;1.02;895.41;1.12;
-3.24;7.46;-194.46;-336.76;142.30;142.30;142442.30;42.69;142.30;284.60;230.00;977.40;1.02;895.41;1.12;
16.51;27.32;-194.32;-336.51;142.19;142.19;142332.19;42.66;142.19;284.38;230.00;981.42;1.02;895.41;1.12;
16.59;-12.01;-193.99;-336.59;142.60;142.60;142742.60;42.78;142.60;285.20;230.00;981.42;1.02;834.00;1.20;
30.53;-11.78;-194.22;-336.53;142.31;142.31;142452.31;42.69;142.31;284.62;230.00;981.42;1.02;834.00;1.20;
30.16;6.27;-194.27;-336.16;141.89;141.89;142031.89;42.57;141.89;283.78;230.00;981.42;1.02;833.04;1.20;
61.57;6.42;-194.42;-335.57;141.15;141.15;141291.15;42.35;141.15;282.30;230.00;981.42;1.02;833.04;1.20;
31.28;-23.13;-194.87;-335.28;140.41;140.41;140550.41;42.12;140.41;280.82;230.00;981.12;1.02;833.04;1.20;
-11.88;-4.17;-194.83;-335.12;140.29;140.29;140430.29;42.09;140.29;280.58;230.00;981.12;1.02;837.69;1.19;
-2.06;6.61;-195.61;-334.94;139.33;139.33;139469.33;41.80;139.33;278.66;230.00;952.54;1.05;837.69;1.19;
7.26;16.89;-195.89;-334.26;138.37;138.37;138508.37;41.51;138.37;276.74;230.00;975.51;1.03;837.69;1.19;
8.56;-10.23;-195.77;-333.56;137.79;137.79;137927.79;41.34;137.79;275.58;230.00;975.51;1.03;860.98;1.16;
17.93;-0.45;-195.55;-332.93;137.38;137.38;137517.38;41.21;137.38;274.76;230.00;970.68;1.03;860.98;1.16;
-14.97;7.65;-195.65;-333.03;137.38;137.38;137517.38;41.21;137.38;274.76;230.00;970.68;1.03;872.05;1.15;
-4.97;17.82;-195.82;-333.03;137.21;137.21;137347.21;41.16;137.21;274.42;220.00;994.56;1.01;872.05;1.15;
-4.65;17.99;-195.99;-333.35;137.36;137.36;137497.36;41.21;137.36;274.72;230.00;994.56;1.01;872.05;1.15;
19.13;42.61;-195.61;-333.13;137.52;137.52;137657.52;41.26;137.52;275.04;230.00;994.56;1.01;811.39;1.23;
-10.79;12.53;-195.53;-333.21;137.68;137.68;137817.68;41.30;137.68;275.36;260.00;931.66;1.07;811.39;1.23;
-10.51;12.65;-195.65;-333.49;137.84;137.84;137977.84;41.35;137.84;275.68;230.00;931.66;1.07;811.39;1.23;
-0.33;22.16;-195.16;-333.67;138.51;138.51;138648.51;41.55;138.51;277.02;220.00;938.68;1.07;811.39;1.23;
-0.14;21.67;-194.67;-333.86;139.19;139.19;139329.19;41.76;139.19;278.38;230.00;938.68;1.07;811.39;1.23;
-9.85;11.72;-194.72;-334.15;139.43;139.43;139569.43;41.83;139.43;278.86;230.00;938.87;1.07;811.39;1.23;
0.16;21.67;-194.67;-334.16;139.49;139.49;139629.49;41.85;139.49;278.98;230.00;958.07;1.04;811.39;1.23;
-19.83;-7.29;-194.71;-334.17;139.46;139.46;139599.46;41.84;139.46;278.92;230.00;958.07;1.04;850.76;1.18;
-9.77;2.75;-194.75;-334.23;139.48;139.48;139619.48;41.84;139.48;278.96;220.00;957.62;1.04;850.76;1.18;
-9.75;2.57;-194.57;-334.25;139.68;139.68;139819.68;41.90;139.68;279.36;230.00;957.62;1.04;850.76;1.18;
-15.63;-17.19;-194.81;-334.37;139.56;139.56;139699.56;41.87;139.56;279.12;230.00;957.62;1.04;877.38;1.14;
-5.61;-7.31;-194.69;-334.39;139.70;139.70;139839.70;41.91;139.70;279.40;230.00;967.92;1.03;877.38;1.14;
-2.94;15.42;-194.42;-334.06;139.64;139.64;139779.64;41.89;139.64;279.28;230.00;967.92;1.03;875.07;1.14;
