LocalTime;FastTime;FastBid;FastAsk;SlowBid;SlowAsk;GapLong;GapShort;dTFast;tpsFast;dTSlow;tpsSlow;
09:07:33.623221;11:07:33.623221;16027.30;16029.40;16029.17;16030.39;30.84;12.87;775.34;1.29;715.53;1.40;
09:07:34.706101;11:07:33.623221;16027.30;16029.40;16029.28;16030.79;-9.18;1.79;775.34;1.29;722.84;1.38;
09:07:36.273979;11:07:36.273979;16027.20;16029.40;16029.28;16030.79;-19.00;-8.09;799.38;1.25;722.84;1.38;
09:07:36.274979;11:07:36.273979;16027.20;16029.30;16029.28;16030.79;-18.82;-7.97;799.38;1.25;722.84;1.38;
09:07:36.353929;11:07:36.273979;16027.20;16029.30;16029.31;16030.50;9.97;-10.92;799.38;1.25;733.72;1.36;
09:07:36.640802;11:07:36.639803;16027.30;16029.40;16029.31;16030.50;19.66;-0.97;793.89;1.26;733.72;1.36;
09:07:37.043776;11:07:36.639803;16027.30;16029.40;16029.27;16030.79;-9.06;3.24;793.89;1.26;733.19;1.36;
09:07:37.213672;11:07:36.639803;16027.30;16029.40;16029.21;16030.79;-8.78;9.39;793.89;1.26;726.74;1.38;
09:07:37.213672;11:07:36.639803;16027.30;16029.40;16029.21;16030.60;9.72;9.14;793.89;1.26;726.74;1.38;
09:07:37.430756;11:07:37.430756;16027.20;16029.40;16029.21;16030.60;-0.38;-0.71;793.86;1.26;726.74;1.38;
09:07:37.430756;11:07:37.430756;16027.20;16029.30;16029.21;16030.60;-0.48;-0.56;793.86;1.26;726.74;1.38;
09:07:37.641910;11:07:37.430756;16027.20;16029.30;16029.33;16030.74;-14.07;-12.17;793.86;1.26;723.34;1.38;
09:07:37.729855;11:07:37.728857;16027.30;16029.40;16029.33;16030.74;-4.06;-2.18;787.73;1.27;723.34;1.38;
09:07:38.431934;11:07:37.728857;16027.30;16029.40;16029.76;16030.80;-9.79;-44.56;787.73;1.27;724.10;1.38;
09:07:38.474906;11:07:38.474906;16027.60;16029.70;16029.76;16030.80;20.18;-14.24;787.21;1.27;724.10;1.38;
09:07:38.826688;11:07:38.826688;16027.50;16029.60;16029.76;16030.80;9.67;-24.24;781.97;1.28;724.10;1.38;
09:07:39.133505;11:07:39.133505;16027.30;16029.40;16029.76;16030.80;-10.64;-44.09;776.31;1.29;724.10;1.38;
09:07:40.167466;11:07:40.167466;16027.60;16029.40;16029.76;16030.80;19.05;-14.24;779.34;1.28;724.10;1.38;
09:07:40.170465;11:07:40.167466;16027.60;16029.70;16029.76;16030.80;18.74;-14.05;779.34;1.28;724.10;1.38;
09:07:40.460299;11:07:40.460299;16027.50;16029.70;16029.76;16030.80;8.44;-23.76;773.69;1.29;724.10;1.38;
09:07:40.462297;11:07:40.460299;16027.50;16029.60;16029.76;16030.80;8.44;-23.17;773.69;1.29;724.10;1.38;
09:07:41.212935;11:07:40.460299;16027.50;16029.60;16029.40;16030.91;-2.75;12.76;773.69;1.29;746.95;1.34;
09:07:41.263943;11:07:41.263943;16027.60;16029.70;16029.40;16030.91;7.26;22.54;774.03;1.29;746.95;1.34;
09:07:41.315940;11:07:41.263943;16027.60;16029.70;16029.46;16031.10;-11.54;16.34;774.03;1.29;739.87;1.35;
09:07:41.419432;11:07:41.263943;16027.60;16029.70;16029.46;16030.85;13.20;16.14;774.03;1.29;732.96;1.36;
09:07:41.520369;11:07:41.263943;16027.60;16029.70;16029.50;16031.07;-8.74;12.08;774.03;1.29;726.16;1.38;
09:07:41.553350;11:07:41.553350;16027.50;16029.60;16029.50;16031.07;-18.58;2.12;768.52;1.30;726.16;1.38;
09:07:42.104750;11:07:41.553350;16027.50;16029.60;16029.64;16031.07;-18.42;-11.85;768.52;1.30;724.64;1.38;
09:07:42.104750;11:07:41.553350;16027.50;16029.60;16029.64;16030.68;20.01;-11.82;768.52;1.30;724.64;1.38;
09:07:42.140728;11:07:42.140728;16027.30;16029.40;16029.64;16030.68;0.23;-31.19;766.49;1.30;724.64;1.38;
09:07:42.222677;11:07:42.140728;16027.30;16029.40;16029.31;16030.75;-6.78;1.81;766.49;1.30;718.25;1.39;
09:07:42.467699;11:07:42.140728;16027.30;16029.40;16029.48;16030.83;-14.32;-15.15;766.49;1.30;713.31;1.40;
09:07:42.498680;11:07:42.498680;16027.50;16029.60;16029.48;16030.83;5.94;4.91;761.95;1.31;713.31;1.40;
09:07:43.086288;11:07:42.498680;16027.50;16029.60;16029.25;16030.83;5.72;27.74;761.95;1.31;712.33;1.40;
09:07:43.087287;11:07:42.498680;16027.50;16029.60;16029.25;16030.57;31.37;27.19;761.95;1.31;712.33;1.40;
09:07:43.110274;11:07:43.110274;16027.40;16029.50;16029.25;16030.57;21.22;16.84;760.30;1.32;712.33;1.40;
09:07:43.187226;11:07:43.110274;16027.40;16029.50;16029.50;16031.06;-27.44;-8.26;760.30;1.32;706.09;1.42;
09:07:43.288163;11:07:43.110274;16027.40;16029.50;16029.75;16031.07;-28.16;-32.79;760.30;1.32;699.98;1.43;
09:07:43.329140;11:07:43.329140;16027.70;16029.50;16029.75;16031.07;1.72;-2.72;754.40;1.33;699.98;1.43;
09:07:43.336134;11:07:43.329140;16027.70;16029.80;16029.75;16031.07;1.60;-2.65;754.40;1.33;699.98;1.43;
09:07:43.635948;11:07:43.329140;16027.70;16029.80;16029.52;16031.05;3.66;20.39;754.40;1.33;696.46;1.44;
09:07:43.915895;11:07:43.915895;16027.80;16029.90;16029.52;16031.05;13.62;30.33;752.60;1.33;696.46;1.44;
09:07:43.916896;11:07:43.915895;16027.80;16029.90;16029.79;16031.03;15.36;3.34;752.60;1.33;683.01;1.46;
09:07:44.154747;11:07:43.915895;16027.80;16029.90;16029.75;16031.32;-13.61;7.31;752.60;1.33;683.29;1.46;
09:07:46.825993;11:07:43.915895;16027.80;16029.90;16029.98;16031.34;-15.12;-15.67;752.60;1.33;701.51;1.43;
09:07:46.843982;11:07:46.843982;16027.90;16030.00;16029.98;16031.34;-4.83;-5.85;775.74;1.29;701.51;1.43;
09:07:46.951914;11:07:46.843982;16027.90;16030.00;16030.06;16031.50;-20.57;-13.77;775.74;1.29;701.73;1.43;
09:07:47.133803;11:07:47.133803;16028.10;16030.20;16030.06;16031.50;-0.52;6.38;770.63;1.30;701.73;1.43;
09:07:48.572402;11:07:48.571405;16028.00;16030.10;16030.06;16031.50;-10.59;-3.66;777.57;1.29;701.73;1.43;
09:07:49.121572;11:07:49.121572;16028.30;16030.40;16030.06;16031.50;19.14;26.10;775.23;1.29;701.73;1.43;
09:07:49.430433;11:07:49.121572;16028.30;16030.40;16030.21;16031.61;8.28;11.31;775.23;1.29;724.59;1.38;
09:07:49.432432;11:07:49.431432;16028.10;16030.20;16030.21;16031.61;-11.68;-8.58;770.48;1.30;724.59;1.38;
09:07:49.538365;11:07:49.431432;16028.10;16030.20;16030.01;16031.55;-5.70;11.33;770.48;1.30;719.80;1.39;
09:07:50.538309;11:07:49.431432;16028.10;16030.20;16030.33;16031.49;0.36;-20.32;770.48;1.30;727.15;1.38;
09:07:50.576285;11:07:50.569289;16028.30;16030.40;16030.33;16031.49;20.05;-0.26;774.17;1.29;727.15;1.38;
09:07:50.624255;11:07:50.569289;16028.30;16030.40;16030.31;16031.49;19.65;1.62;774.17;1.29;726.33;1.38;
09:07:50.624255;11:07:50.569289;16028.30;16030.40;16030.31;16031.75;-6.34;1.61;774.17;1.29;726.33;1.38;
09:07:51.316946;11:07:50.569289;16028.30;16030.40;16030.46;16032.11;-41.97;-13.41;774.17;1.29;729.79;1.37;
09:07:51.371912;11:07:51.371912;16028.40;16030.40;16030.46;16032.11;-31.79;-3.53;774.46;1.29;729.79;1.37;
09:07:51.372912;11:07:51.371912;16028.40;16030.50;16030.46;16032.11;-31.41;-3.45;774.46;1.29;729.79;1.37;
09:07:51.731881;11:07:51.730881;16028.60;16030.70;16030.46;16032.11;-11.49;16.44;766.57;1.30;729.79;1.37;
09:07:53.433104;11:07:51.730881;16028.60;16030.70;16030.79;16032.27;-27.12;-16.39;766.57;1.30;749.88;1.33;
09:07:53.466086;11:07:53.455091;16028.80;16030.90;16030.79;16032.27;-6.95;4.14;779.17;1.28;749.88;1.33;
09:07:53.791883;11:07:53.791883;16028.90;16030.90;16030.79;16032.27;3.32;14.57;779.38;1.28;749.88;1.33;
09:07:53.792885;11:07:53.791883;16028.90;16031.00;16030.79;16032.27;3.39;14.80;779.38;1.28;749.88;1.33;
09:07:54.171649;11:07:54.160655;16028.80;16030.90;16030.79;16032.27;-6.44;5.13;774.24;1.29;749.88;1.33;
09:07:54.486455;11:07:54.160655;16028.80;16030.90;16030.99;16032.27;-6.47;-14.65;774.24;1.29;756.78;1.32;
09:07:54.508443;11:07:54.508443;16029.00;16031.10;16030.99;16032.58;-17.69;5.07;774.47;1.29;756.78;1.32;
09:07:54.576398;11:07:54.508443;16029.00;16031.10;16030.82;16032.58;-17.66;21.63;774.47;1.29;732.73;1.36;
09:07:54.590395;11:07:54.508443;16029.00;16031.10;16030.82;16032.25;15.24;21.39;774.47;1.29;732.73;1.36;
09:07:54.838237;11:07:54.838237;16028.80;16031.10;16030.82;16032.25;-4.86;1.30;772.69;1.29;732.73;1.36;
09:07:54.839238;11:07:54.838237;16028.80;16030.90;16030.82;16032.25;-4.86;1.31;772.69;1.29;732.73;1.36;
09:07:55.094080;11:07:54.838237;16028.80;16030.90;16030.97;16032.35;-14.57;-13.48;772.69;1.29;735.32;1.36;
09:07:55.175029;11:07:55.169035;16029.00;16031.10;16030.97;16032.35;5.42;6.43;772.40;1.29;735.32;1.36;
09:07:55.207010;11:07:55.169035;16029.00;16031.10;16031.00;16032.35;5.41;3.37;772.40;1.29;718.09;1.39;
09:07:55.214007;11:07:55.169035;16029.00;16031.10;16031.00;16032.56;-15.29;3.41;772.40;1.29;718.09;1.39;
09:07:55.477845;11:07:55.169035;16029.00;16031.10;16030.78;16032.28;12.73;25.23;772.40;1.29;703.83;1.42;
09:07:55.498830;11:07:55.483840;16028.80;16030.90;16030.78;16032.28;-7.32;5.28;772.29;1.29;703.83;1.42;
09:07:55.748675;11:07:55.748675;16028.90;16030.90;16030.78;16032.28;2.73;15.43;771.83;1.30;703.83;1.42;
09:07:55.769664;11:07:55.748675;16028.90;16031.00;16030.78;16032.28;2.83;15.28;771.83;1.30;703.83;1.42;
09:07:56.090463;11:07:55.748675;16028.90;16031.00;16030.97;16032.60;-28.96;-3.73;771.83;1.30;709.93;1.41;
09:07:56.144431;11:07:56.108452;16029.00;16031.10;16030.97;16032.60;-18.65;6.21;772.37;1.29;709.93;1.41;
09:07:56.276353;11:07:56.108452;16029.00;16031.10;16031.05;16032.27;14.23;-1.87;772.37;1.29;706.15;1.42;
09:07:56.416264;11:07:56.108452;16029.00;16031.10;16030.98;16032.59;-17.47;5.08;772.37;1.29;705.33;1.42;
09:07:56.468232;11:07:56.108452;16029.00;16031.10;16030.76;16032.30;11.54;26.81;772.37;1.29;702.22;1.42;
09:07:56.534191;11:07:56.534191;16028.80;16031.10;16030.76;16032.30;-8.49;6.74;750.39;1.33;702.22;1.42;
09:07:56.535191;11:07:56.534191;16028.80;16030.90;16030.76;16032.30;-8.62;6.57;750.39;1.33;702.22;1.42;
09:07:56.873982;11:07:56.872981;16029.00;16031.10;16030.76;16032.30;11.57;26.43;750.51;1.33;702.22;1.42;
09:07:57.087849;11:07:56.872981;16029.00;16031.10;16030.99;16032.32;9.48;3.22;750.51;1.33;707.33;1.41;
09:07:57.197297;11:07:57.189304;16028.80;16030.90;16031.03;16032.03;18.50;-20.55;737.56;1.36;702.73;1.42;
09:07:58.323602;11:07:58.317606;16028.60;16030.70;16031.03;16032.03;-1.28;-40.12;746.10;1.34;702.73;1.42;
09:07:58.445528;11:07:58.317606;16028.60;16030.70;16031.18;16031.64;37.55;-55.06;746.10;1.34;714.15;1.40;
09:07:58.523480;11:07:58.317606;16028.60;16030.70;16030.85;16032.21;-19.79;-22.33;746.10;1.34;713.97;1.40;
09:07:58.637409;11:07:58.635410;16028.80;16030.90;16030.85;16032.21;0.27;-2.20;734.61;1.36;713.97;1.40;
09:08:00.252411;11:08:00.252411;16029.00;16031.10;16030.85;16032.21;20.13;17.73;747.40;1.34;713.97;1.40;
09:08:00.553228;11:08:00.553228;16028.80;16030.90;16030.85;16032.21;-0.11;-2.44;747.75;1.34;713.97;1.40;
09:08:02.283158;11:08:00.553228;16028.80;16030.90;16030.13;16032.18;2.82;68.87;747.75;1.34;746.55;1.34;
09:08:02.292152;11:08:02.292152;16028.80;16030.80;16030.13;16032.18;2.95;68.38;759.91;1.32;746.55;1.34;
09:08:02.374104;11:08:02.292152;16028.80;16030.80;16030.31;16032.18;3.08;50.07;759.91;1.32;739.30;1.35;
09:08:02.376101;11:08:02.292152;16028.80;16030.80;16030.31;16031.76;44.65;49.41;759.91;1.32;739.30;1.35;
09:08:02.628945;11:08:02.628945;16028.30;16030.40;16030.31;16031.76;-4.98;-0.45;757.02;1.32;739.30;1.35;
09:08:02.991719;11:08:02.991719;16028.60;16030.40;16030.31;16031.76;24.69;29.28;757.42;1.32;739.30;1.35;
09:08:02.992721;11:08:02.991719;16028.60;16030.70;16030.31;16031.76;24.26;28.91;757.42;1.32;739.30;1.35;
09:08:03.044689;11:08:02.991719;16028.60;16030.70;16030.56;16032.01;-0.92;3.79;757.42;1.32;744.84;1.34;
09:08:03.271548;11:08:03.271548;16028.50;16030.70;16030.56;16032.01;-10.71;-6.26;757.34;1.32;744.84;1.34;
09:08:03.271548;11:08:03.271548;16028.50;16030.60;16030.56;16032.01;-10.40;-6.21;757.34;1.32;744.84;1.34;
09:08:04.170992;11:08:03.271548;16028.50;16030.60;16030.53;16031.78;12.39;-3.15;757.34;1.32;716.78;1.40;
09:08:04.211968;11:08:03.271548;16028.50;16030.60;16030.50;16031.78;12.18;-0.06;757.34;1.32;716.78;1.40;
09:08:04.212968;11:08:03.271548;16028.50;16030.60;16030.50;16032.07;-16.55;0.03;757.34;1.32;716.78;1.40;
09:08:04.277928;11:08:03.271548;16028.50;16030.60;16030.47;16031.85;5.40;2.99;757.34;1.32;711.10;1.41;
09:08:05.223343;11:08:03.271548;16028.50;16030.60;16030.58;16031.99;-8.51;-7.94;757.34;1.32;717.37;1.39;
09:08:05.343268;11:08:03.271548;16028.50;16030.60;16030.49;16031.82;8.27;0.92;757.34;1.32;717.63;1.39;
09:08:05.384244;11:08:05.376249;16028.60;16030.70;16030.49;16031.82;18.05;10.78;774.71;1.29;717.63;1.39;
09:08:05.442212;11:08:05.376249;16028.60;16030.70;16030.61;16031.95;4.90;-1.67;774.71;1.29;714.33;1.40;
09:08:05.569130;11:08:05.376249;16028.60;16030.70;16030.53;16031.79;20.89;6.10;774.71;1.29;715.70;1.40;
09:08:05.670067;11:08:05.666069;16028.30;16030.40;16030.53;16031.79;-8.92;-23.93;772.03;1.30;715.70;1.40;
09:08:05.680061;11:08:05.666069;16028.30;16030.40;16030.33;16031.73;-2.99;-4.36;772.03;1.30;714.78;1.40;
09:08:06.013857;11:08:06.013857;16028.20;16030.30;16030.33;16031.73;-12.66;-14.39;772.61;1.29;714.78;1.40;
09:08:06.211733;11:08:06.013857;16028.20;16030.30;16030.64;16031.73;-12.33;-45.11;772.61;1.29;718.87;1.39;
09:08:06.213732;11:08:06.013857;16028.20;16030.30;16030.64;16031.93;-31.90;-44.93;772.61;1.29;718.87;1.39;
09:08:06.301677;11:08:06.300679;16028.50;16030.60;16030.64;16031.93;-1.77;-15.05;740.60;1.35;718.87;1.39;
09:08:07.438975;11:08:06.300679;16028.50;16030.60;16030.29;16032.02;-10.66;19.84;740.60;1.35;730.15;1.37;
09:08:07.539914;11:08:06.300679;16028.50;16030.60;16030.48;16032.09;-17.38;1.02;740.60;1.35;669.19;1.49;
09:08:07.569895;11:08:07.569895;16028.60;16030.70;16030.48;16032.09;-7.39;11.04;749.79;1.33;669.19;1.49;
09:08:07.752782;11:08:07.752782;16028.30;16030.70;16030.48;16032.09;-36.85;-18.64;748.77;1.34;669.19;1.49;
09:08:07.753780;11:08:07.752782;16028.30;16030.40;16030.48;16032.09;-36.53;-18.36;748.77;1.34;669.19;1.49;
09:08:09.474718;11:08:07.752782;16028.30;16030.40;16030.77;16032.09;-36.31;-46.89;748.77;1.34;686.53;1.46;
09:08:09.475719;11:08:07.752782;16028.30;16030.40;16030.77;16032.04;-31.14;-46.56;748.77;1.34;686.53;1.46;
09:08:09.754550;11:08:07.752782;16028.30;16030.40;16030.54;16032.02;-28.60;-23.46;748.77;1.34;688.07;1.45;
09:08:09.957422;11:08:09.951424;16028.60;16030.70;16030.54;16032.02;1.44;6.14;764.08;1.31;688.07;1.45;
09:08:09.976410;11:08:09.960419;16028.30;16030.40;16030.54;16032.02;-28.29;-23.63;760.78;1.31;688.07;1.45;
09:08:11.079728;11:08:09.960419;16028.30;16030.40;16030.71;16032.11;-37.01;-40.40;760.78;1.31;688.86;1.45;
09:08:11.080728;11:08:09.960419;16028.30;16030.40;16030.58;16031.99;-24.65;-27.10;760.78;1.31;687.94;1.45;
09:08:11.747317;11:08:09.960419;16028.30;16030.40;16030.72;16032.09;-34.19;-40.43;760.78;1.31;693.06;1.44;
09:08:11.829266;11:08:11.819271;16028.80;16030.90;16030.72;16032.09;16.03;9.74;776.22;1.29;693.06;1.44;
09:08:11.891227;11:08:11.819271;16028.80;16030.90;16030.73;16032.34;-8.60;8.82;776.22;1.29;693.25;1.44;
09:08:11.940197;11:08:11.819271;16028.80;16030.90;16031.00;16032.31;-5.75;-18.08;776.22;1.29;683.63;1.46;
09:08:12.049129;11:08:11.819271;16028.80;16030.90;16030.85;16032.22;3.00;-3.38;776.22;1.29;683.92;1.46;
09:08:12.148069;11:08:12.148069;16028.90;16030.90;16030.85;16032.22;12.95;6.52;776.65;1.29;683.92;1.46;
09:08:12.149068;11:08:12.148069;16028.90;16031.00;16030.85;16032.22;12.90;6.42;776.65;1.29;683.92;1.46;
09:08:12.629772;11:08:12.148069;16028.90;16031.00;16031.31;16032.22;12.87;-38.99;776.65;1.29;680.42;1.47;
09:08:12.660752;11:08:12.148069;16028.90;16031.00;16031.31;16032.26;8.98;-38.30;776.65;1.29;680.42;1.47;
09:08:12.927588;11:08:12.920592;16029.00;16031.10;16031.31;16032.26;19.01;-27.98;777.33;1.29;680.42;1.47;
09:08:13.187426;11:08:12.920592;16029.00;16031.10;16031.02;16032.30;14.79;1.09;777.33;1.29;678.67;1.47;
09:08:13.220406;11:08:13.219410;16028.90;16031.00;16031.02;16032.30;4.65;-8.97;777.58;1.29;678.67;1.47;
09:08:13.379309;11:08:13.219410;16028.90;16031.00;16031.10;16032.46;-11.23;-16.85;777.58;1.29;675.27;1.48;
09:08:13.538209;11:08:13.538209;16029.00;16031.10;16031.10;16032.46;-1.37;-6.91;730.41;1.37;675.27;1.48;
09:08:13.988486;11:08:13.538209;16029.00;16031.10;16031.10;16032.21;23.44;-6.77;730.41;1.37;680.09;1.47;
09:08:14.037457;11:08:14.036456;16028.90;16031.00;16031.10;16032.21;13.25;-16.63;732.22;1.37;680.09;1.47;
09:08:14.079431;11:08:14.036456;16028.90;16031.00;16031.06;16032.51;-16.34;-12.23;732.22;1.37;679.99;1.47;
09:08:14.302291;11:08:14.302291;16029.00;16031.10;16031.06;16032.51;-6.14;-2.08;731.63;1.37;679.99;1.47;
09:08:16.428045;11:08:14.302291;16029.00;16031.10;16031.28;16032.04;40.39;-23.91;731.63;1.37;696.29;1.44;
09:08:16.624921;11:08:14.302291;16029.00;16031.10;16030.46;16032.10;34.04;57.64;731.63;1.37;695.65;1.44;
09:08:16.723861;11:08:14.302291;16029.00;16031.10;16030.47;16031.60;83.25;55.88;731.63;1.37;680.24;1.47;
09:08:17.086637;11:08:14.302291;16029.00;16031.10;16030.58;16031.73;69.79;44.43;731.63;1.37;682.86;1.46;
09:08:17.180579;11:08:14.302291;16029.00;16031.10;16030.53;16032.04;38.64;48.95;731.63;1.37;662.58;1.51;
09:08:17.774212;11:08:17.774212;16028.90;16031.00;16030.53;16032.04;28.33;38.57;823.26;1.21;662.58;1.51;
09:08:18.068033;11:08:18.068033;16028.60;16030.70;16030.53;16032.04;-2.04;8.34;822.77;1.22;662.58;1.51;
09:08:18.649244;11:08:18.649244;16028.50;16030.70;16030.53;16032.04;-12.21;-1.69;821.46;1.22;662.58;1.51;
09:08:18.650244;11:08:18.649244;16028.50;16030.60;16030.53;16032.04;-12.38;-1.72;821.46;1.22;662.58;1.51;
09:08:20.151046;11:08:20.151046;16028.60;16030.70;16030.53;16032.04;-2.45;8.35;832.17;1.20;662.58;1.51;
09:08:21.008737;11:08:21.008737;16028.50;16030.70;16030.53;16032.04;-12.58;-1.81;838.78;1.19;662.58;1.51;
09:08:21.010737;11:08:21.008737;16028.50;16030.60;16030.53;16032.04;-12.51;-1.77;838.78;1.19;662.58;1.51;
09:08:21.374547;11:08:21.374547;16028.60;16030.70;16030.53;16032.04;-2.44;8.27;839.00;1.19;662.58;1.51;
09:08:21.665396;11:08:21.665396;16028.50;16030.60;16030.53;16032.04;-12.27;-1.59;838.65;1.19;662.58;1.51;
09:08:21.959215;11:08:21.665396;16028.50;16030.60;16030.09;16031.48;43.24;42.01;838.65;1.19;709.37;1.41;
09:08:22.013183;11:08:22.013183;16028.00;16030.60;16030.09;16031.48;-6.75;-8.09;837.03;1.19;709.37;1.41;
09:08:22.014182;11:08:22.013183;16028.00;16030.10;16030.09;16031.48;-6.85;-7.99;837.03;1.19;709.37;1.41;
09:08:22.306587;11:08:22.305588;16027.80;16029.90;16030.09;16031.48;-26.75;-27.52;835.43;1.20;709.37;1.41;
09:08:22.350562;11:08:22.305588;16027.80;16029.90;16030.05;16031.27;-5.53;-23.09;835.43;1.20;710.34;1.41;
09:08:22.444503;11:08:22.305588;16027.80;16029.90;16029.96;16031.61;-39.17;-13.95;835.43;1.20;710.21;1.41;
09:08:22.629388;11:08:22.629388;16028.00;16029.90;16029.96;16031.61;-19.01;5.99;835.56;1.20;710.21;1.41;
09:08:22.631388;11:08:22.629388;16028.00;16030.10;16029.96;16031.61;-18.95;5.78;835.56;1.20;710.21;1.41;
09:08:22.834809;11:08:22.629388;16028.00;16030.10;16030.03;16031.29;12.99;-1.16;835.56;1.20;696.32;1.44;
09:08:22.901768;11:08:22.629388;16028.00;16030.10;16029.78;16031.29;12.93;23.62;835.56;1.20;696.04;1.44;
09:08:22.959732;11:08:22.959732;16027.80;16029.90;16029.78;16031.29;-7.14;3.60;835.95;1.20;696.04;1.44;
09:08:24.857712;11:08:22.959732;16027.80;16029.90;16029.65;16031.16;5.94;16.67;835.95;1.20;714.59;1.40;
09:08:24.882695;11:08:24.882695;16027.60;16029.70;16029.65;16031.16;-13.98;-3.26;833.78;1.20;714.59;1.40;
09:08:25.060587;11:08:24.882695;16027.60;16029.70;16029.55;16031.02;0.06;6.81;833.78;1.20;715.59;1.40;
09:08:25.211492;11:08:25.211492;16027.50;16029.60;16029.55;16031.02;-9.80;-3.02;833.76;1.20;715.59;1.40;
09:08:25.476330;11:08:25.211492;16027.50;16029.60;16029.45;16030.62;29.62;6.86;833.76;1.20;702.38;1.42;
09:08:25.545286;11:08:25.545286;16027.30;16029.40;16029.45;16030.62;9.34;-12.96;811.53;1.23;702.38;1.42;
09:08:26.030659;11:08:26.030659;16027.20;16029.30;16029.45;16030.62;-0.51;-22.76;813.91;1.23;702.38;1.42;
09:08:26.319478;11:08:26.319478;16027.30;16029.30;16029.45;16030.62;9.22;-12.59;811.60;1.23;702.38;1.42;
09:08:26.322475;11:08:26.319478;16027.30;16029.40;16029.45;16030.62;9.24;-12.20;811.60;1.23;702.38;1.42;
09:08:30.634160;11:08:30.634160;16027.10;16029.40;16029.45;16030.62;-10.74;-31.81;851.89;1.17;702.38;1.42;
09:08:30.635161;11:08:30.634160;16027.10;16029.20;16029.45;16030.62;-10.72;-31.42;851.89;1.17;702.38;1.42;
09:08:30.694637;11:08:30.634160;16027.10;16029.20;16029.24;16030.33;18.21;-10.04;851.89;1.17;753.53;1.33;
09:08:30.787579;11:08:30.634160;16027.10;16029.20;16029.41;16030.65;-13.56;-26.72;851.89;1.17;725.61;1.38;
09:08:30.941486;11:08:30.941486;16027.30;16029.20;16029.41;16030.65;6.56;-6.84;847.01;1.18;725.61;1.38;
09:08:30.942483;11:08:30.941486;16027.30;16029.40;16029.41;16030.65;6.48;-7.16;847.01;1.18;725.61;1.38;
09:08:31.322700;11:08:31.322700;16027.50;16029.60;16029.41;16030.65;26.59;12.17;847.66;1.18;725.61;1.38;
09:08:31.662617;11:08:31.662617;16027.30;16029.60;16029.41;16030.65;6.33;-7.97;846.29;1.18;725.61;1.38;
09:08:31.663617;11:08:31.662617;16027.30;16029.40;16029.41;16030.65;6.27;-7.91;846.29;1.18;725.61;1.38;
09:08:32.668250;11:08:31.662617;16027.30;16029.40;16029.23;16030.65;6.41;10.17;846.29;1.18;743.42;1.35;
09:08:32.669250;11:08:31.662617;16027.30;16029.40;16029.23;16030.58;13.28;10.05;846.29;1.18;743.42;1.35;
09:08:32.694233;11:08:32.694233;16027.10;16029.40;16029.23;16030.58;-6.62;-9.15;853.47;1.17;743.42;1.35;
09:08:32.696232;11:08:32.694233;16027.10;16029.20;16029.23;16030.58;-6.52;-8.35;853.47;1.17;743.42;1.35;
09:08:32.768189;11:08:32.694233;16027.10;16029.20;16029.00;16030.57;-5.43;15.04;853.47;1.17;731.38;1.37;
09:08:33.121962;11:08:33.121962;16027.30;16029.40;16029.00;16030.57;14.88;35.23;804.72;1.24;731.38;1.37;
09:08:33.175929;11:08:33.121962;16027.30;16029.40;16029.26;16030.81;-9.07;9.18;804.72;1.24;728.62;1.37;
09:08:33.283861;11:08:33.121962;16027.30;16029.40;16029.08;16030.74;-1.79;27.25;804.72;1.24;703.36;1.42;
09:08:33.417825;11:08:33.417825;16027.00;16029.40;16029.08;16030.74;-31.21;-2.38;772.19;1.30;703.36;1.42;
09:08:33.418815;11:08:33.417825;16027.00;16029.10;16029.08;16030.74;-30.88;-2.26;772.19;1.30;703.36;1.42;
09:08:33.822623;11:08:33.417825;16027.00;16029.10;16029.26;16030.81;-37.58;-20.06;772.19;1.30;706.77;1.41;
09:08:33.839612;11:08:33.837614;16027.30;16029.40;16029.26;16030.81;-7.58;9.84;773.30;1.29;706.77;1.41;
09:08:34.190001;11:08:34.189001;16027.50;16029.60;16029.26;16030.81;12.45;29.57;766.56;1.30;706.77;1.41;
09:08:35.424239;11:08:34.189001;16027.50;16029.60;16029.56;16031.00;-6.33;-0.37;766.56;1.30;720.75;1.39;
09:08:36.225743;11:08:36.225743;16027.60;16029.70;16029.56;16031.00;3.50;9.59;784.10;1.28;720.75;1.39;
09:08:37.864913;11:08:37.864913;16027.50;16029.60;16029.56;16031.00;-6.35;-0.32;796.48;1.26;720.75;1.39;
09:08:39.016744;11:08:39.016744;16027.60;16029.70;16029.56;16031.00;3.56;9.56;804.69;1.24;720.75;1.39;
09:08:39.058718;11:08:39.016744;16027.60;16029.70;16029.89;16031.00;3.64;-23.14;804.69;1.24;745.58;1.34;
09:08:39.063716;11:08:39.016744;16027.60;16029.70;16029.89;16031.18;-14.00;-22.74;804.69;1.24;745.58;1.34;
09:08:39.299734;11:08:39.291701;16027.80;16029.90;16029.89;16031.18;6.03;-2.66;804.59;1.24;745.58;1.34;
09:08:39.949734;11:08:39.941739;16027.60;16029.70;16029.89;16031.18;-13.58;-22.30;779.44;1.28;745.58;1.34;
09:08:40.009808;11:08:39.941739;16027.60;16029.70;16029.56;16031.25;-20.42;10.43;779.44;1.28;748.13;1.34;
09:08:40.090760;11:08:39.941739;16027.60;16029.70;16029.56;160.31;1571202.86;10.36;779.44;1.28;743.40;1.35;
