GapBuy;GapSell;FastCoef;Position;AvBid;AvAsk;Spread;SpreadK;MinLev;MinLevClose;FixTp;FixSl;TrailSl;FastSpread;dTFast;tpsFast;dTSlow;tpsSlow;
-10.00;10.00;1.00;none;0.00000;0.00000;10.00;1.00;35.00;0.00;1.00;17.00;-1000.00;10.00;975.20;1.03;1028.72;0.97;
-10.00;10.00;1.00;none;0.00000;0.00000;10.00;1.00;35.00;0.00;1.00;17.00;-1000.00;10.00;959.60;1.04;1012.17;0.99;
-13.00;13.00;1.00;none;0.00000;0.00000;13.00;1.00;38.00;0.00;1.00;20.00;-1000.00;13.00;953.54;1.05;1005.18;0.99;
-15.00;15.00;1.00;none;0.00000;0.00000;15.00;1.00;40.00;0.00;1.00;22.00;-1000.00;15.00;965.07;1.04;1015.82;0.98;
-13.00;13.00;1.00;none;0.00000;0.00000;13.00;1.00;38.00;0.00;1.00;20.00;-1000.00;13.00;950.49;1.05;1000.38;1.00;
-13.00;13.00;1.00;none;0.00000;0.00000;13.00;1.00;38.00;0.00;1.00;20.00;-1000.00;13.00;937.23;1.07;986.29;1.01;
-11.00;11.00;0.96;none;0.00000;0.00000;11.00;1.00;36.00;0.00;1.00;18.00;-1000.00;11.00;927.26;1.08;975.53;1.03;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;931.08;1.07;977.08;1.02;
-10.00;10.00;1.00;none;0.00000;0.00000;10.00;1.00;35.00;0.00;1.00;17.00;-1000.00;10.00;923.61;1.08;968.91;1.03;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;910.19;1.10;954.80;1.05;
-10.00;10.00;1.00;none;0.00000;0.00000;10.00;1.00;35.00;0.00;1.00;17.00;-1000.00;10.00;914.12;1.09;958.07;1.04;
-11.00;11.00;1.00;none;0.00000;0.00000;11.00;1.00;36.00;0.00;1.00;18.00;-1000.00;11.00;902.66;1.11;945.96;1.06;
-12.00;12.00;1.00;none;0.00000;0.00000;12.00;1.00;37.00;0.00;1.00;19.00;-1000.00;12.00;933.64;1.07;976.32;1.02;
-8.00;8.00;1.00;none;0.00000;0.00000;8.00;1.00;33.00;0.00;1.00;15.00;-1000.00;8.00;935.98;1.07;978.04;1.02;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;946.94;1.06;988.41;1.01;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;934.53;1.07;975.42;1.03;
-8.00;8.00;1.00;none;0.00000;0.00000;8.00;1.00;33.00;0.00;1.00;15.00;-1000.00;8.00;947.42;1.06;987.75;1.01;
-7.00;7.00;1.00;none;0.00000;0.00000;7.00;1.00;32.00;0.00;1.00;14.00;-1000.00;7.00;935.45;1.07;975.24;1.03;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;938.71;1.07;977.99;1.02;
-8.00;8.00;1.00;none;0.00000;0.00000;8.00;1.00;33.00;0.00;1.00;15.00;-1000.00;8.00;982.56;1.02;1021.31;0.98;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;970.61;1.03;1008.87;0.99;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;961.96;1.04;999.72;1.00;
-7.00;7.00;1.00;none;0.00000;0.00000;7.00;1.00;32.00;0.00;1.00;14.00;-1000.00;7.00;951.86;1.05;989.16;1.01;
-7.00;7.00;1.00;none;0.00000;0.00000;7.00;1.00;32.00;0.00;1.00;14.00;-1000.00;7.00;956.47;1.05;993.29;1.01;
-7.00;7.00;1.00;none;0.00000;0.00000;7.00;1.00;32.00;0.00;1.00;14.00;-1000.00;7.00;1023.27;0.98;1059.63;0.94;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;1031.04;0.97;1066.96;0.94;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;1110.86;0.90;1146.34;0.87;
-8.00;8.00;1.00;none;0.00000;0.00000;8.00;1.00;33.00;0.00;1.00;15.00;-1000.00;8.00;1115.50;0.90;1150.57;0.87;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;1106.81;0.90;1141.46;0.88;
